KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
0.7809178303379706,28.9,24.0,35.7,135.0,12.7,1009.6,29.3,66.0,0.0,9.0,0.9328261586561795,0.05473895596653762,-0.2066472842847465
0.8941100958641369,27.7,23.6,35.4,127.0,11.7,1010.2,27.5,66.0,0.0,10.7,0.9241394167224901,-0.032399797076251416,0.0023704762178982236
0.8302430685789967,28.7,21.6,34.4,117.0,10.8,1010.4,27.6,68.0,0.0,10.7,0.8873552916680311,-0.01941691854379048,-0.03769530454524393
1.1454399953525112,28.7,23.2,35.4,134.0,12.4,1010.5,28.1,70.0,0.0,11.2,0.8858346606916683,0.0068704379028605165,0.2527348967579824
0.8380946899689183,27.9,24.0,33.5,139.0,13.2,1009.9,27.6,72.0,0.0,10.1,0.8948401519352471,-0.02883797965070299,-0.0279074823156258
0.8615279293362192,28.7,24.6,35.2,136.0,13.9,1010.0,29.1,65.0,0.0,6.4,0.8880445834572537,-0.004143288707606358,-0.022373365413428076
0.8505090154029255,29.2,24.6,36.1,135.0,11.7,1010.6,29.4,66.0,0.0,8.5,0.8902427097525623,0.023188590108953112,-0.06292228445858991
0.8439562690430225,28.7,24.5,35.7,117.0,9.8,1010.9,28.2,73.0,0.0,7.9,0.846171002401918,0.05473895596653762,-0.05695368932543317
0.8465411165181829,28.6,23.8,34.4,137.0,12.8,1010.8,28.3,69.0,0.0,10.2,0.8417748242833596,-0.032399797076251416,0.03716608931107469
0.8456299526461568,28.4,23.7,34.5,140.0,14.7,1010.4,28.5,65.0,0.0,8.8,0.8515778653756839,-0.01941691854379048,0.013469005814263375
0.8369380438980012,28.9,22.8,35.8,136.0,11.5,1010.9,28.3,68.0,0.0,10.6,0.8575343607115652,0.0068704379028605165,-0.027466754716424513
0.8073214431390091,29.3,21.2,34.4,140.0,10.5,1010.8,28.5,70.0,0.0,9.2,0.8596864497266726,-0.02883797965070299,-0.02352702693696053
0.9301492169824896,27.3,24.6,32.7,127.0,8.7,1010.1,28.7,73.0,2.1,2.0,0.8981056554451359,-0.004143288707606358,0.03618685024496013
0.8922044827540949,27.3,24.6,33.2,128.0,7.9,1009.5,27.7,80.0,0.6,0.7,0.9366550274310315,0.023188590108953112,-0.06763913478588965
0.8590208921487746,27.6,24.8,32.2,114.0,8.0,1010.1,27.3,83.0,0.9,2.7,0.9423154223308148,0.05473895596653762,-0.13803348614857774
1.1154755565474257,28.1,24.6,34.9,118.0,8.3,1010.7,28.6,77.0,2.0,6.1,0.9508985215289564,-0.032399797076251416,0.19697683209472072
1.1154755565474257,28.3,23.4,33.5,119.0,8.2,1011.2,27.9,82.0,19.4,10.7,0.9512118359708627,-0.01941691854379048,0.1836806391203535
0.8765608081964849,29.3,24.8,35.1,124.0,10.7,1010.5,29.1,70.0,0.0,9.7,0.9811273959048034,0.0068704379028605165,-0.11143702561117902
0.8674031375260007,29.3,24.6,34.8,132.0,12.6,1010.2,29.4,69.0,0.0,9.4,0.9842536851983037,-0.02883797965070299,-0.08801256802159997
0.9323424180758328,29.2,24.6,36.0,138.0,13.2,1010.5,29.4,65.0,0.0,8.5,0.9878622479404595,-0.004143288707606358,-0.05137654115702031
1.1016134022916797,28.9,23.4,35.0,137.0,12.6,1010.9,28.2,68.0,0.0,10.5,0.9587875626795052,0.023188590108953112,0.11963724950322144
0.880904917203277,27.9,24.3,34.7,145.0,10.7,1010.4,28.1,75.0,0.0,10.3,0.9568325459311584,0.05473895596653762,-0.130666584694419
1.1407354957425162,28.3,24.1,34.6,127.0,8.4,1010.0,28.2,71.0,7.5,2.9,0.9604438095937702,-0.032399797076251416,0.21269148322499742
0.9119527597207449,28.2,22.9,34.8,127.0,8.8,1010.5,27.9,78.0,15.0,9.4,0.9462086233707951,-0.01941691854379048,-0.01483894510625981
0.8628756909580576,28.1,24.5,34.2,122.0,9.3,1010.7,28.6,73.0,0.0,7.4,0.9101121305016281,0.0068704379028605165,-0.054106877446431
0.8926819831642838,27.4,23.2,32.7,141.0,8.3,1010.3,27.4,76.0,20.75,2.4,0.93464174373159,-0.02883797965070299,-0.013121780916603223
0.8326961145150072,27.8,23.0,32.8,136.0,8.2,1009.0,27.4,84.0,41.5,4.0,0.9220527028845178,-0.004143288707606358,-0.08521329966190419
0.8489379522075106,28.3,24.0,34.4,123.0,10.1,1008.7,28.1,72.0,0.0,4.4,0.9421469100405557,0.023188590108953112,-0.11639754794199828
1.0526122098130104,28.8,24.0,34.1,137.0,11.6,1008.6,28.4,71.0,0.0,8.7,0.9293614936597641,0.05473895596653762,0.06851176018670872
1.0526122098130104,28.9,25.0,33.9,132.0,11.6,1008.6,28.9,71.0,0.0,10.7,0.9244811096626636,-0.032399797076251416,0.1605308972265982
1.0526122098130104,28.7,25.0,35.2,132.0,10.7,1009.0,28.6,74.0,0.0,6.5,0.926319840374592,-0.01941691854379048,0.14570928798220886
0.7733777762925159,28.4,22.8,34.4,131.0,9.0,1009.5,27.8,75.0,0.0,10.4,0.929132450157738,0.0068704379028605165,-0.16262511176808264
0.8585192951845805,28.8,23.2,34.5,138.0,10.8,1009.7,28.4,72.0,0.0,10.6,0.9045543079480403,-0.02883797965070299,-0.01719703311275679
0.8455672294985067,28.9,24.2,32.8,153.0,11.8,1009.5,29.1,74.0,0.0,10.0,0.8768989703673129,-0.004143288707606358,-0.027188452161199833
0.8686262206895318,29.2,25.2,35.6,149.0,12.6,1008.7,29.9,67.0,0.0,10.9,0.8572475759944662,0.023188590108953112,-0.011809945413887558
0.8805652143451271,26.8,24.4,34.0,148.0,12.0,1008.6,27.4,80.0,0.0,11.0,0.8681509238533621,0.05473895596653762,-0.04232466547477261
0.8590248467479186,28.1,23.8,33.7,151.0,12.5,1007.8,28.1,74.0,33.1,6.4,1.1471725761943092,-0.032399797076251416,-0.25574793237013926
0.9150524492030836,27.8,24.4,34.4,142.0,13.8,1008.0,27.9,72.0,0.0,8.8,2.209174198859178,-0.01941691854379048,-1.274704831112304
0.8497012113047869,28.5,22.3,34.2,134.0,12.8,1008.5,27.9,71.0,0.0,8.9,3.203699191153583,0.0068704379028605165,-2.3608684177516563
2.8116708615712107,29.3,24.6,35.2,140.0,12.4,1009.1,29.6,68.0,0.0,10.4,4.268577149813408,-0.02883797965070299,-1.4280683085914947
8.279578588152589,29.7,25.6,36.2,150.0,12.9,1008.9,30.0,68.0,0.0,11.2,5.332299951612266,-0.004143288707606358,2.951421925247929
7.830301166750367,29.7,25.2,36.3,147.0,12.1,1008.3,30.5,60.0,0.0,10.5,6.419333761461923,0.023188590108953112,1.387778815179491
8.334710924963902,29.0,24.1,36.4,150.0,12.8,1007.9,29.9,66.0,0.0,11.3,7.1852079641766,0.05473895596653762,1.0947640048207645
8.305084459339925,27.9,24.5,35.2,156.0,11.7,1007.6,28.3,72.0,0.0,11.2,7.493856641365132,-0.032399797076251416,0.8436276150510448
8.524289118150676,28.6,21.3,35.0,136.0,10.4,1007.1,27.3,70.0,0.0,11.6,7.0131690818045564,-0.01941691854379048,1.5305369548899104
6.21082063030753,29.2,23.3,35.2,158.0,9.6,1007.9,28.6,73.0,0.0,11.2,6.626741707212157,0.0068704379028605165,-0.42279151480748806
4.972211601890932,29.0,25.4,33.6,120.0,8.6,1007.5,28.7,75.0,0.0,8.1,6.168255795732111,-0.02883797965070299,-1.1672062141904753
4.914765671228558,28.5,25.7,34.1,139.0,7.9,1007.6,28.7,78.0,0.0,7.5,5.7006549553895365,-0.004143288707606358,-0.781745995453372
5.125309544603574,27.4,24.3,33.8,124.0,8.5,1008.6,26.7,88.0,0.0,6.1,5.2166309023259405,0.023188590108953112,-0.11450994783131926
5.125309544603574,29.1,22.7,32.1,59.0,20.0,1009.8,28.1,82.0,33.0,6.5,5.109914036957304,0.05473895596653762,-0.039343448320267
5.031878576941914,28.5,24.8,33.5,89.0,12.3,1012.0,28.2,81.0,0.0,11.2,5.105089047520484,-0.032399797076251416,-0.040810673502318914
5.136120746705503,30.1,25.7,36.2,153.0,11.3,1011.3,29.5,76.0,0.0,9.1,5.110542191904983,-0.01941691854379048,0.0449954733443101
5.463802572727079,29.5,25.4,35.4,146.0,11.4,1010.3,29.2,76.0,0.0,9.5,5.084973463745062,0.0068704379028605165,0.3719586710791572
4.938436675833183,29.4,25.6,36.4,161.0,12.2,1010.6,30.1,74.0,0.0,9.8,5.050906751178913,-0.02883797965070299,-0.08363209569502762
4.952937681920053,28.7,24.4,33.4,148.0,10.8,1010.6,28.5,72.0,0.0,10.4,5.041281822037504,-0.004143288707606358,-0.08420085140984482
4.946328447484123,28.8,22.8,32.2,168.0,10.8,1009.6,27.7,68.0,0.0,10.2,5.047397925626867,0.023188590108953112,-0.12425806825169702
4.886842556640537,28.9,25.2,33.2,155.0,10.0,1009.0,29.0,77.0,0.0,9.8,4.96981221159384,0.05473895596653762,-0.13770861091984105
4.964504072952051,28.2,25.6,34.4,122.0,9.0,1009.1,27.8,84.0,0.0,10.4,4.914462843819217,-0.032399797076251416,0.08244102620908612
5.178933471831042,27.4,24.6,33.0,132.0,7.5,1009.7,27.1,86.0,15.1,7.8,4.927555390927573,-0.01941691854379048,0.27079499944725915
4.920702574495896,27.7,24.2,34.2,138.0,8.1,1009.5,27.5,84.0,5.0,6.6,4.945326619898572,0.0068704379028605165,-0.031494483305537
4.550991101410816,28.9,24.2,33.3,129.0,9.1,1010.0,28.4,82.0,4.5,6.5,4.994826124456552,-0.02883797965070299,-0.41499704339503296
5.04458551167855,28.1,25.4,34.2,120.0,8.8,1010.6,29.0,81.0,3.0,10.1,5.018684565986163,-0.004143288707606358,0.030044234399993014
5.070727050281113,27.6,24.4,32.1,114.0,8.1,1010.0,28.2,82.0,6.6,6.0,5.0568897330044305,0.023188590108953112,-0.009351272832270309
5.233339088546402,27.4,24.4,31.8,122.0,7.5,1009.9,27.1,88.0,26.2,9.4,5.131985028213432,0.05473895596653762,0.04661510436643272
5.131513163659325,27.6,24.0,33.3,145.0,8.3,1009.5,26.8,86.0,0.0,5.6,5.2598962481488725,-0.032399797076251416,-0.09598328741329586
5.446369640958906,28.6,24.0,35.0,125.0,8.3,1008.8,28.6,80.0,1.0,5.1,5.273574073497204,-0.01941691854379048,0.19221248600549282
5.446369640958906,28.2,25.5,34.2,120.0,8.2,1008.4,28.3,85.0,0.2,8.0,5.330576732551157,0.0068704379028605165,0.1089224705048884
5.446369640958906,27.1,24.7,33.6,113.0,7.0,1008.1,27.2,88.0,14.5,6.3,5.332753768320615,-0.02883797965070299,0.14245385228899377
5.14033028911687,27.8,24.0,33.0,106.0,7.8,1006.6,28.2,82.0,35.3,5.1,5.352140116635725,-0.004143288707606358,-0.20766653881124944
5.469745663658792,29.0,24.5,33.0,89.0,8.3,1005.9,28.8,81.0,9.8,9.5,5.326826481948249,0.023188590108953112,0.11973059160158953
5.248578338932604,26.7,25.1,32.4,99.0,7.4,1007.0,27.7,89.0,5.0,11.0,5.3454260332261825,0.05473895596653762,-0.15158665026011614
5.267217601865095,28.1,24.2,33.8,118.0,7.2,1007.0,28.3,82.0,1.5,8.8,5.349506225349109,-0.032399797076251416,-0.049888826407762474
5.269174198146575,28.0,24.5,33.4,139.0,6.9,1007.3,26.9,89.0,9.1,7.8,5.363774141140903,-0.01941691854379048,-0.07518302445053714
5.576566499904435,26.9,24.6,32.6,137.0,7.2,1007.2,26.9,88.0,3.8,7.2,5.317640551372237,0.0068704379028605165,0.2520555106293377
5.474930985819392,27.1,24.3,31.7,140.0,7.4,1008.0,26.3,92.0,42.5,5.3,5.308449837286065,-0.02883797965070299,0.19531912818403008
5.240205699659434,27.4,23.7,31.4,126.0,6.3,1008.2,27.3,83.0,1.0,3.5,5.282633021476076,-0.004143288707606358,-0.038284033109035415
5.146810535278122,26.2,24.6,29.0,117.0,6.9,1008.6,26.3,90.0,1.3,1.4,5.251191626225815,0.023188590108953112,-0.1275696810566461
5.18424334032941,26.9,24.4,32.0,127.0,6.1,1008.3,26.9,90.0,7.0,0.5,5.178024137258509,0.05473895596653762,-0.04851975289563644
5.086499891195168,27.4,24.2,31.6,130.0,6.7,1008.3,27.0,86.0,0.0,2.4,5.123461168083456,-0.032399797076251416,-0.004561479812036681
5.0490844313947445,28.4,24.3,32.4,121.0,7.6,1008.3,27.6,82.0,0.0,5.0,5.114895007254205,-0.01941691854379048,-0.04639365731567001
5.064394077133295,28.4,24.8,33.2,117.0,7.4,1007.0,27.8,83.0,0.0,8.9,5.119507322696666,0.0068704379028605165,-0.061983683466231454
5.092990201594017,26.2,24.2,31.2,124.0,6.7,1006.1,26.4,88.0,0.5,9.9,5.111848542409209,-0.02883797965070299,0.009979638835511104
5.180242573854675,25.2,24.0,30.6,123.0,6.4,1006.6,25.2,95.0,89.4,4.0,5.118100340563349,-0.004143288707606358,0.06628552199893187
5.179096743375358,26.6,23.8,29.6,98.0,7.7,1007.9,26.4,90.0,29.0,0.8,5.124727190942677,0.023188590108953112,0.031180962323728155
5.130631878317208,27.9,24.0,31.2,83.0,8.0,1007.6,28.3,82.0,1.3,0.9,5.1022989519320365,0.05473895596653762,-0.026406029581366577
5.13026247827415,27.7,24.1,31.8,102.0,7.3,1007.2,27.9,83.0,0.0,9.3,5.097993309433996,-0.032399797076251416,0.06466896591640516
5.095472384050036,27.9,24.2,32.8,116.0,6.5,1007.6,27.5,84.0,0.0,10.2,5.179066221328618,-0.01941691854379048,-0.06417691873479157
4.907396404058812,27.4,24.6,32.3,123.0,6.8,1007.2,27.8,82.0,0.0,4.5,5.519943554393191,0.0068704379028605165,-0.6194175882372404
5.0628507041077375,26.7,24.9,31.9,138.0,7.1,1007.0,27.2,86.0,7.5,5.4,5.843020392620685,-0.02883797965070299,-0.7513317088622449
5.747752957117033,26.8,24.3,31.5,141.0,5.8,1007.1,26.4,88.0,36.0,6.6,5.934848007412747,-0.004143288707606358,-0.18295176158810814
7.565238074827369,26.3,24.0,32.6,119.0,5.7,1007.3,26.7,88.0,11.8,5.6,5.981692394638574,0.023188590108953112,1.560357090079842
7.392169745909658,27.1,23.2,31.1,118.0,4.6,1007.5,26.9,88.0,2.1,4.9,6.041410340542468,0.05473895596653762,1.296020449400652
5.773055781818588,27.1,24.2,32.4,105.0,5.9,1007.4,26.6,89.0,2.4000000000000004,0.6,6.124822173977737,-0.032399797076251416,-0.3193665950828978
5.423383094630824,23.9,23.8,27.3,30.0,4.2,1008.3,27.420062705347988,21.1,2.7,0.3,6.074264267559381,-0.01941691854379048,-0.6314642543847664
5.325422025386069,25.9,22.6,29.9,133.0,6.2,1008.6,26.2,90.0,41.0,0.0,5.954571270067886,0.0068704379028605165,-0.6360196825846776
5.646733538154618,27.4,23.9,30.8,96.0,8.5,1008.7,27.4,86.0,3.2,5.5,5.857956213560208,-0.02883797965070299,-0.18238469575488736
5.393847612188547,27.8,24.2,30.6,255.0,6.9,1008.4,27.8,83.0,0.0,6.9,5.997361125503945,-0.004143288707606358,-0.5993702246077913
6.727387092386898,26.5,24.5,32.1,112.0,7.3,1007.8,26.5,89.0,0.0,7.7,6.17879731000853,0.023188590108953112,0.525401192269415
6.715864350355918,26.4,23.6,30.4,163.0,4.7,1007.1,26.4,91.0,32.2,5.4,6.378230403535584,0.05473895596653762,0.2828949908537968
6.748890165424743,26.8,24.5,30.8,76.0,5.4,1007.8,26.8,88.0,9.0,2.3,6.53519272965991,-0.032399797076251416,0.2460972328410843
6.693436386162927,28.3,24.0,32.8,141.0,7.3,1008.5,28.2,80.0,4.5,1.6,6.773937185524813,-0.01941691854379048,-0.06108388081809622
6.721453680075445,28.4,24.0,32.6,136.0,6.7,1008.4,28.4,79.0,0.0,11.5,6.776713984404656,0.0068704379028605165,-0.06213074223207177
6.745469821024897,28.0,24.8,32.5,130.0,5.8,1008.1,27.9,81.0,0.0,8.0,7.078772842974002,-0.02883797965070299,-0.30446504229840254
7.0650588032428745,27.4,24.9,31.5,120.0,7.2,1008.0,27.3,84.0,3.7,8.3,7.077737611113194,-0.004143288707606358,-0.008535519162712918
6.746824684545795,26.8,23.5,32.0,148.0,6.8,1007.8,26.6,88.0,3.1500000000000004,7.5,7.084772634330408,0.023188590108953112,-0.36113653989356564
8.830276360341347,26.7,23.9,31.8,132.0,6.2,1006.8,26.6,88.0,2.6,7.2,7.1659923938620596,0.05473895596653762,1.6095450105127502
6.741643542399076,27.8,23.8,31.3,131.0,6.9,1006.5,27.8,87.0,3.5,5.6,7.4489018734797385,-0.032399797076251416,-0.6748585340044114
6.7426815486834215,28.2,25.0,32.4,135.0,6.8,1007.1,28.2,83.0,0.1,6.6,7.291870840182241,-0.01941691854379048,-0.5297723729550294
7.28999199679701,29.0,24.4,33.1,108.0,7.9,1007.5,29.0,83.0,0.0,7.5,7.3025755690532295,0.0068704379028605165,-0.01945401015908005
8.725836178348647,29.0,25.5,34.0,139.0,7.9,1007.3,29.0,81.0,0.0,10.9,7.016719949989346,-0.02883797965070299,1.737954208010004
5.965841570160394,27.8,24.0,34.5,149.0,8.2,1007.6,27.4,84.0,0.0,11.6,7.117552123523934,-0.004143288707606358,-1.147567264655934
6.821757786642717,27.8,23.4,33.5,113.0,7.1,1008.6,27.7,87.0,65.2,10.3,7.127220391899357,0.023188590108953112,-0.32865119536559295
6.829287026894164,27.5,25.0,31.8,134.0,6.2,1009.9,27.3,90.0,2.0,3.3,7.075565978230115,0.05473895596653762,-0.3010179073024883
7.447468757141196,27.0,24.9,30.6,41.0,7.7,1010.5,26.9,87.0,29.8,5.3,6.900097610447755,-0.032399797076251416,0.579770943769692
6.810359427311376,28.1,24.3,31.3,101.0,7.7,1009.3,28.0,85.0,5.0,5.5,7.0414565102860776,-0.01941691854379048,-0.2116801644309114
6.928411101112316,26.9,24.8,32.0,347.0,7.3,1008.1,27.1,82.0,3.5,3.4,7.0462728148429346,0.0068704379028605165,-0.12473215163347867
7.497557603872124,27.6,23.5,32.4,166.0,7.8,1007.6,27.7,82.0,2.0,5.6,7.166640311006873,-0.02883797965070299,0.3597552725159545
6.955353869028646,26.4,24.7,31.7,148.0,7.8,1007.7,26.6,89.0,0.0,8.3,7.136473294559557,-0.004143288707606358,-0.1769761368233044
6.855471918540715,27.2,23.5,32.8,123.0,6.4,1008.0,27.4,82.0,14.5,7.0,7.176357759205066,0.023188590108953112,-0.34407443077330424
7.671859500041736,27.5,23.5,32.6,135.0,6.2,1008.4,27.3,84.0,14.0,6.8,7.21500891858789,0.05473895596653762,0.40211162548730767
7.236299642009984,26.8,24.3,31.3,133.0,6.1,1008.2,26.7,87.0,8.4,5.5,7.271469969220443,-0.032399797076251416,-0.002770530134208124
7.08955067982994,25.8,24.0,31.2,157.0,6.0,1008.5,25.7,89.0,24.200000000000003,2.9,7.4708409705950105,-0.01941691854379048,-0.36187337222128013
7.198969216792087,26.7,23.0,30.4,8.0,6.5,1008.7,26.7,88.0,40.0,4.8,7.663532754945421,0.0068704379028605165,-0.471433976056194
7.892784958299996,26.4,23.0,31.4,352.0,6.5,1008.8,26.5,87.0,3.4,4.3,7.686559679390913,-0.02883797965070299,0.23506325855978538
8.35095087865062,26.4,23.5,29.6,312.0,6.5,1009.0,26.2,88.0,1.0,6.4,7.777219474770549,-0.004143288707606358,0.5778746925876775
8.204314408993586,26.2,24.3,29.4,124.0,6.4,1008.7,26.2,92.0,7.3,1.9,8.087098422371332,0.023188590108953112,0.09402739651330086
7.833047971160185,26.2,24.0,30.0,119.0,6.4,1008.3,26.2,88.0,0.0,1.1,8.177678685681125,0.05473895596653762,-0.39936967048747735
7.870918209667432,26.5,24.0,30.8,148.0,6.6,1008.8,26.3,87.0,0.4,5.1,8.221407832206776,-0.032399797076251416,-0.31808982546309184
9.258703313035422,25.8,24.0,30.8,111.0,5.7,1009.1,25.6,89.0,0.6,4.3,8.180780721953857,-0.01941691854379048,1.0973395096253555
7.833031059960638,26.1,23.1,30.2,144.0,6.8,1009.6,25.9,83.0,2.5,1.1,8.20189237678471,0.0068704379028605165,-0.3757317547269314
8.198888983979542,27.4,22.8,31.6,144.0,7.0,1009.9,26.6,81.0,1.25,6.9,8.45405580687963,-0.02883797965070299,-0.22632884324938551
8.066561106880192,26.9,23.8,30.6,32.0,6.6,1009.4,27.0,82.0,0.0,9.5,8.65126606695052,-0.004143288707606358,-0.5805616713627212
8.35209599280956,26.3,23.8,30.5,138.0,6.5,1008.4,26.3,86.0,0.0,8.6,8.502431697408184,0.023188590108953112,-0.173524294707578
9.598191981824629,26.8,24.0,30.4,33.0,6.5,1008.6,26.9,84.0,6.6,6.1,8.224066141502643,0.05473895596653762,1.319386884355448
9.25139003016366,26.4,24.4,30.6,288.0,6.9,1009.7,26.8,90.0,35.0,5.4,8.082593659907948,-0.032399797076251416,1.2011961673319642
8.216862726239079,26.7,24.1,31.2,225.0,8.0,1009.4,26.8,87.0,7.7,4.3,7.960025160756016,-0.01941691854379048,0.2762544840268526
5.884472168621845,26.4,23.5,30.7,23.0,7.5,1008.9,26.3,88.0,0.0,8.8,7.796665963614176,0.0068704379028605165,-1.9190642328951915
7.2085816128166735,26.1,23.6,31.5,308.0,6.8,1007.8,26.1,87.0,0.9,5.9,7.312660079336558,-0.02883797965070299,-0.0752404868691814
7.2085816128166735,25.9,24.1,29.2,310.0,8.8,1007.6,25.7,94.0,22.8,4.0,6.913751081180416,-0.004143288707606358,0.2989738203438642
7.2085816128166735,27.8,24.4,29.4,309.0,11.9,1008.1,27.0,89.0,3.6,0.0,6.6364422610812355,0.023188590108953112,0.5489507616264849
6.2101507918813,26.3,24.4,30.4,306.0,10.6,1008.0,26.8,91.0,0.5,1.1,6.73065299786296,0.05473895596653762,-0.5752411619481983
6.459027043070667,26.0,23.9,29.7,280.0,5.4,1007.6,26.3,88.0,22.7,1.4,6.590816943009801,-0.032399797076251416,-0.09939010286288284
6.275700985544824,25.4,24.1,30.9,127.0,4.7,1007.1,24.8,95.0,2.2,0.0,6.57181320959054,-0.01941691854379048,-0.27669530550192567
6.543947326093918,25.3,23.5,31.6,150.0,5.8,1007.3,24.6,92.0,9.9,3.1,6.49010316033382,0.0068704379028605165,0.04697372785723736
6.229729228844555,27.1,22.5,31.6,169.0,6.5,1007.5,26.7,84.0,11.2,3.8,6.726043541474369,-0.02883797965070299,-0.4674763329791114
7.07555547888185,27.1,23.3,31.1,229.0,7.5,1006.9,26.6,84.0,0.0,8.7,6.768600096658654,-0.004143288707606358,0.3110986709308029
6.636611268019639,27.6,23.4,31.6,297.0,8.5,1006.3,27.2,82.0,0.0,7.1,6.8279482169522625,0.023188590108953112,-0.21452553904157687
7.861733459865138,27.3,22.4,31.4,290.0,9.4,1005.1,26.9,82.0,0.0,11.5,6.912874940784255,0.05473895596653762,0.894119563114345
6.756922929360659,27.4,22.9,31.2,307.0,10.9,1005.0,26.7,83.0,0.0,11.7,6.942477902286528,-0.032399797076251416,-0.15315517584961802
6.691137827600074,26.9,24.4,30.2,310.0,12.6,1005.9,26.6,94.0,57.0,10.5,6.9078290231381505,-0.01941691854379048,-0.19727427699428587
7.138434392917872,26.4,25.1,29.7,316.0,7.8,1007.0,26.3,94.0,26.6,1.9,6.963534897719567,0.0068704379028605165,0.16802905729544398
6.436949959360472,28.1,23.2,32.0,151.0,6.1,1008.0,27.5,85.0,26.0,0.6,6.656198629816562,-0.02883797965070299,-0.19041069080538708
6.8330133248432015,27.1,24.6,30.9,195.0,6.3,1008.5,26.8,90.0,0.0,8.8,6.704742776500444,-0.004143288707606358,0.1324138370503639
7.026552390089557,26.9,24.5,31.3,96.0,6.9,1007.9,27.0,88.0,0.0,0.0,6.752626266802648,0.023188590108953112,0.2507375331779559
5.710379584544104,27.3,23.3,30.1,285.0,9.4,1007.1,26.3,88.0,0.0,3.2,6.8235991717748234,0.05473895596653762,-1.1679585431972568
7.096731956147835,26.2,23.8,31.0,294.0,10.3,1007.4,25.5,88.0,7.9,6.5,6.901698277931171,-0.032399797076251416,0.22743347529291513
7.026322259715497,27.1,23.1,30.8,307.0,9.2,1008.2,26.9,88.0,15.8,6.6,6.980652730969258,-0.01941691854379048,0.06508644729002945
7.635244727723102,27.3,23.3,31.2,267.0,7.2,1007.9,26.8,83.0,0.0,8.8,6.906614527161833,0.0068704379028605165,0.7217597626584091
6.983643702454902,25.9,24.2,30.3,335.0,8.0,1006.4,26.0,91.0,0.0,9.1,7.117336989203249,-0.02883797965070299,-0.10485530709764392
7.3856944961098066,27.3,23.2,30.2,334.0,9.2,1006.4,26.7,88.0,6.1,4.7,7.03855626706814,-0.004143288707606358,0.3512815177492731
6.508284963437585,25.9,24.9,29.5,316.0,7.9,1007.3,25.5,96.0,5.4,7.5,7.049021318668883,0.023188590108953112,-0.5639249453402516
7.185436818834023,26.7,24.0,31.0,309.0,9.7,1008.2,26.5,89.0,19.6,6.5,6.891190440263948,0.05473895596653762,0.23950742260353747
6.54526690120207,26.1,24.2,31.0,294.0,7.8,1008.6,26.3,91.0,8.4,5.1,6.905566680680456,-0.032399797076251416,-0.3278999824021348
7.099577620920694,26.1,22.8,31.4,149.0,6.2,1007.8,25.8,90.0,4.4,5.1,6.786030183776603,-0.01941691854379048,0.33296435568788185
6.53042857888856,26.7,23.8,30.8,114.0,5.9,1007.0,26.3,90.0,11.9,6.8,6.875882574034953,0.0068704379028605165,-0.35232443304925337
7.084277385370457,26.4,24.2,30.8,129.0,6.1,1007.1,26.9,85.0,4.8,0.8,6.811069776101363,-0.02883797965070299,0.30204558891979616
6.548939017782836,25.3,23.9,31.3,170.0,6.4,1006.8,24.7,95.0,4.6,4.0,6.850832331487895,-0.004143288707606358,-0.2977500249974526
7.137251695246032,26.2,23.0,31.0,100.0,6.4,1006.7,25.9,90.0,53.8,1.5,6.744247915885088,0.023188590108953112,0.36981518925199086
6.731747233298901,26.4,23.6,31.2,122.0,6.6,1007.8,26.1,90.0,4.2,6.4,6.641158763727855,0.05473895596653762,0.035849513604507874
6.823604788907793,27.3,23.7,31.8,115.0,7.8,1007.3,27.2,85.0,12.1,5.8,6.518290765166823,-0.032399797076251416,0.33771382081722157
6.353486711701042,27.7,23.6,32.3,79.0,7.4,1006.5,27.1,82.0,6.05,10.0,6.3068572603387505,-0.01941691854379048,0.06604636990608227
5.808804513787918,27.6,23.9,31.8,100.0,6.5,1006.7,27.5,82.0,0.0,11.8,6.003990827035417,0.0068704379028605165,-0.2020567511503592
6.224201395443244,27.2,23.8,31.4,172.0,8.6,1008.3,26.6,84.0,0.0,10.2,5.692134187308156,-0.02883797965070299,0.5609051877857913
5.068904483986329,26.8,24.1,31.0,189.0,7.6,1008.2,27.0,87.0,2.0,10.1,5.410330048122242,-0.004143288707606358,-0.3372822754283068
5.017186662122691,27.3,23.5,31.2,133.0,6.3,1007.3,26.9,86.0,0.0,6.0,5.215821976302665,0.023188590108953112,-0.22182390428892793
4.548750755208078,25.9,24.0,30.0,142.0,5.6,1006.8,26.1,88.0,10.2,5.4,5.12621683493885,0.05473895596653762,-0.6322050356973092
4.850975814606398,26.6,23.0,31.8,128.0,6.0,1007.4,26.1,83.0,3.2,0.0,4.912405213414347,-0.032399797076251416,-0.029029601731697427
4.991930208964006,26.4,23.4,31.1,105.0,5.9,1008.4,26.7,84.0,0.0,3.2,4.86637938051084,-0.01941691854379048,0.1449677469969566
5.181568524241208,25.4,23.0,30.0,206.0,6.8,1009.2,25.2,92.0,0.0,2.3,4.914774892594641,0.0068704379028605165,0.25992319374370637
4.727520044771724,26.1,22.8,30.2,298.0,8.0,1008.7,25.3,90.0,10.0,2.5,5.030089819951958,-0.02883797965070299,-0.27373179552953086
4.746723653661779,25.8,23.8,30.2,312.0,8.6,1008.6,25.8,91.0,2.8,5.4,5.102229738823801,-0.004143288707606358,-0.35136279645441515
