READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
2019-12-24,19.08898728254238,27.7,25.0,33.7,122.0,7.5,1008.8,27.9,82.0,1.7,9.0,18.473592709365096,-0.00968262792162525,0.6250772010989089
2019-12-25,18.06202254460067,26.9,23.7,34.4,147.0,7.1,1008.4,26.8,85.0,2.0,8.1,18.131901724737425,-0.1775290661869406,0.10764988605018505
2019-12-26,20.27210684389172,27.4,23.4,34.4,118.0,7.0,1008.8,27.1,84.0,39.6,7.0,17.636166992649002,-0.054605906637302117,2.69054575788002
2019-12-27,17.81015436222129,29.1,24.6,34.4,87.0,7.9,1008.4,28.5,78.0,24.05,7.6,16.99147610035878,0.018759218386499323,0.7999190434760095
2019-12-28,16.48151293662066,29.1,25.2,32.3,21.0,7.9,1008.4,29.4,78.0,8.5,9.8,16.231106237725392,0.10250581805129086,0.14790088084397782
2019-12-29,14.89708116790387,26.8,25.2,32.4,78.0,7.3,1009.4,27.4,86.0,0.0,10.5,15.940058587485044,0.11245313987076642,-1.1554305594519403
2019-12-30,12.328467564730875,27.8,23.9,32.6,120.0,6.9,1009.4,27.8,82.0,1.3,5.8,15.329103214441563,0.008099424437311353,-3.008735074147999
2019-12-31,13.766398244108656,28.0,24.9,34.4,112.0,6.8,1009.3,27.7,82.0,0.9,6.9,15.199182702711308,-0.00968262792162525,-1.4231018306810272
2020-01-01,16.02468899291824,26.9,23.4,31.2,349.0,8.1,1010.1,26.5,89.0,0.5,9.0,15.151489316630187,-0.1775290661869406,1.0507287424749934
2020-01-02,15.99541923258736,27.1,24.2,31.4,278.0,5.9,1010.9,26.7,86.0,5.5,4.1,15.00678511666286,-0.054605906637302117,1.0432400225618017
2020-01-03,16.90071078010951,27.7,24.2,31.5,322.0,6.9,1008.6,26.7,89.0,40.35,1.6,14.440738761233241,0.018759218386499323,2.441212800489769
2020-01-04,16.1476592340528,25.6,24.5,29.3,313.0,12.2,1005.8,26.5,94.0,75.2,2.7,12.98071834020696,0.10250581805129086,3.0644350757945475
2020-01-05,13.884151768132597,27.8,24.6,32.4,303.0,9.9,1005.9,27.3,88.0,39.8,0.0,10.902667949211116,0.11245313987076642,2.8690306790507143
2020-01-06,8.366143076723537,27.8,24.0,31.4,314.0,8.7,1006.6,27.2,87.0,8.1,3.4,8.852206501183355,0.008099424437311353,-0.49416284889712947
2020-01-07,3.5462552969246937,27.3,24.5,31.2,314.0,7.0,1006.6,27.3,86.0,8.3,7.8,6.632504275833403,-0.00968262792162525,-3.0765663509870844
2020-01-08,1.4783362559473332,25.9,23.6,31.0,305.0,8.2,1007.0,25.8,90.0,8.5,6.1,4.490956778666977,-0.1775290661869406,-2.835091456532703
2020-01-09,1.642189096393033,27.4,24.0,32.4,40.0,5.7,1006.7,27.9,82.0,64.4,4.4,2.6725919205411355,-0.054605906637302117,-0.9757969175108003
2020-01-10,1.3627952026598358,27.7,22.2,31.3,137.0,7.7,1006.4,27.6,76.0,0.0,9.0,1.6395597888049949,0.018759218386499323,-0.2955238045316584
2020-01-11,1.1568267538878094,27.5,22.7,32.6,146.0,5.6,1006.6,26.8,74.0,0.0,11.2,1.3086282144267825,0.10250581805129086,-0.2543072785902639
2020-01-12,1.1555977612517092,27.5,24.5,31.8,10.0,6.5,1005.7,27.9,82.0,1.2,7.6,1.278325096273313,0.11245313987076642,-0.23518047489237026
2020-01-13,1.13491815457055,27.7,23.8,31.4,322.0,8.1,1005.5,26.7,86.0,0.7,1.7,1.2366667333697623,0.008099424437311353,-0.10984800323652363
2020-01-14,1.2297342762772083,27.9,24.2,32.6,322.0,6.6,1007.9,27.6,85.0,0.2,3.6,1.2771391164538775,-0.00968262792162525,-0.03772221225504388
2020-01-15,1.2662144288730468,27.4,24.4,33.4,138.0,6.1,1009.1,27.5,84.0,23.8,7.0,1.342066884945842,-0.1775290661869406,0.10167661011414547
2020-01-16,1.3505805560681765,27.6,24.5,32.0,145.0,7.4,1009.1,27.7,81.0,26.1,7.3,1.441510038522412,-0.054605906637302117,-0.03632357581693337
2020-01-17,1.6461018842486412,27.7,22.1,32.1,130.0,8.1,1009.2,27.4,75.0,1.4,7.7,1.5288547927722433,0.018759218386499323,0.09848787308989856
2020-01-18,1.611321133331563,27.7,23.0,31.6,113.0,8.4,1009.3,27.0,77.0,0.0,10.8,1.5929590687269426,0.10250581805129086,-0.08414375344667055
2020-01-19,1.8516998362877,27.4,23.4,31.7,133.0,7.9,1009.5,27.3,80.0,3.8,10.2,1.6473326814619071,0.11245313987076642,0.0919140149550264
2020-01-20,1.7463314343193683,28.6,23.6,33.0,32.0,7.2,1009.7,27.6,79.0,1.9,9.1,1.6694321273428252,0.008099424437311353,0.06879988253923178
2020-01-21,1.6784642079601022,28.4,25.3,31.9,322.0,8.7,1011.0,28.0,83.0,0.0,10.3,1.636977505430778,-0.00968262792162525,0.05116933045094943
2020-01-22,1.6468297180177995,28.3,24.4,31.8,289.0,8.2,1010.9,27.7,81.0,0.0,11.6,1.6209749966232132,-0.1775290661869406,0.20338378758152692
2020-01-23,1.505276677234603,27.6,24.2,32.4,357.0,7.8,1009.5,27.8,80.0,0.0,9.7,1.55139223528432,-0.054605906637302117,0.008490348587585107
2020-01-24,1.4189195308643114,27.3,24.4,31.8,142.0,7.5,1009.7,27.2,86.0,34.8,9.2,1.521670502034794,0.018759218386499323,-0.12151018955698192
2020-01-25,1.4993035716786085,28.2,24.0,31.8,110.0,7.6,1009.4,27.5,82.0,8.4,9.2,1.4966861294120308,0.10250581805129086,-0.09988837578471318
2020-01-26,1.3646205069154458,29.1,24.5,32.5,63.0,8.2,1008.9,28.5,76.0,0.0,11.1,1.4667948671321356,0.11245313987076642,-0.21462750008745624
2020-01-27,1.538279301572688,29.2,25.4,32.6,105.0,8.5,1008.9,28.6,80.0,0.0,11.6,1.4605128046011082,0.008099424437311353,0.06966707253426854
2020-01-28,1.5035735996007606,29.1,24.5,34.2,128.0,8.3,1008.9,28.9,78.0,0.0,11.9,1.4652987169651541,-0.00968262792162525,0.04795751055723177
2020-01-29,1.4375908820585328,29.1,25.3,32.2,15.0,9.5,1008.6,28.8,81.0,0.0,9.0,1.45032826774822,-0.1775290661869406,0.1647916804972533
2020-01-30,1.461302239517412,27.7,25.9,31.8,359.0,7.6,1008.1,27.4,88.0,1.5,10.0,1.4248027056052317,-0.054605906637302117,0.09110544054948241
2020-01-31,1.452420917412632,27.9,24.3,32.1,354.0,7.5,1008.6,28.3,80.0,0.5,4.4,1.4050232215459104,0.018759218386499323,0.028638477480222167
2020-02-01,1.3945104271600692,26.9,24.6,32.0,158.0,6.7,1009.6,26.7,88.0,0.0,4.1,1.3988339723174399,0.10250581805129086,-0.10682936320866152
2020-02-02,1.1859415719145276,27.4,23.5,31.9,106.0,7.3,1010.1,26.7,84.0,12.5,7.1,1.4093388949626804,0.11245313987076642,-0.3358504629189192
2020-02-03,1.3998229131574382,27.6,24.4,32.4,111.0,7.3,1010.2,26.9,78.0,0.0,6.0,1.4143683845533808,0.008099424437311353,-0.022644895833253888
2020-02-04,1.4602488550014685,28.9,24.0,33.0,109.0,7.3,1009.0,27.9,75.0,0.0,10.4,1.405507504385581,-0.00968262792162525,0.06442397853751283
2020-02-05,1.5111253405752156,28.6,23.7,32.3,13.0,7.7,1008.0,27.2,76.0,0.0,10.7,1.395400495890387,-0.1775290661869406,0.2932539108717693
2020-02-06,1.4965086666523142,27.4,17.5,32.0,315.0,9.3,1007.7,27.7,82.0,0.0,11.1,1.4251641044725838,-0.054605906637302117,0.1259504688170325
2020-02-07,1.3903947562380334,27.1,24.2,31.5,323.0,7.9,1008.7,27.8,84.0,0.0,10.4,1.4284744107394447,0.018759218386499323,-0.05683887288791059
2020-02-08,1.3237613676937106,27.4,23.9,31.0,357.0,8.1,1009.5,27.0,89.0,56.2,3.1,1.4071824278804514,0.10250581805129086,-0.18592687823803175
2020-02-09,1.3942868319899069,26.4,24.6,29.5,85.0,5.0,1009.8,26.6,86.0,0.0,4.7,1.4058939011669624,0.11245313987076642,-0.12406020904782199
2020-02-10,1.4229950570254637,26.9,23.7,31.3,176.0,5.8,1009.8,26.9,86.0,2.1,0.0,1.3558327529100629,0.008099424437311353,0.05906287967808945
2020-02-11,1.311204974988517,26.4,24.1,30.5,71.0,6.9,1011.0,26.0,90.0,2.6,7.8,1.3671026246838898,-0.00968262792162525,-0.04621502177374745
2020-02-12,1.5021056535807933,27.8,23.3,31.4,149.0,7.1,1011.5,26.8,86.0,8.7,4.1,1.3884823254954775,-0.1775290661869406,0.2911523942722564
2020-02-13,1.146080628854017,26.8,24.8,31.6,101.0,6.8,1010.4,26.5,88.0,0.0,10.1,1.386290872252473,-0.054605906637302117,-0.18560433676115376
2020-02-14,1.46928385865482,27.6,23.8,31.4,143.0,6.8,1009.7,27.0,86.0,6.4,7.4,1.359951946102109,0.018759218386499323,0.09057269416621169
2020-02-15,1.4734192733748246,27.7,24.5,32.9,137.0,7.5,1010.0,27.4,83.0,0.0,7.1,1.3911976431821214,0.10250581805129086,-0.020284187858587627
2020-02-16,1.3789466592888755,27.3,24.3,32.2,108.0,7.5,1010.1,27.3,84.0,0.5,7.9,1.3805264730782407,0.11245313987076642,-0.11403295366013165
2020-02-17,1.2386225739729155,26.8,24.0,31.2,96.0,7.1,1010.4,26.6,87.0,0.8,9.1,1.41702340647352,0.008099424437311353,-0.18650025693791591
2020-02-18,1.5299248545486028,27.4,23.9,31.0,308.0,8.0,1009.8,26.9,86.0,1.1,5.8,1.375457003933418,-0.00968262792162525,0.1641504785368101
2020-02-19,1.42740746285363,27.1,24.0,31.2,303.0,7.5,1009.1,26.5,87.0,0.0,7.9,1.3309358819418886,-0.1775290661869406,0.27400064709868194
2020-02-20,1.4015591626209722,26.3,23.4,28.0,308.0,9.9,1009.2,26.4,92.0,17.6,5.8,1.3169519436325783,-0.054605906637302117,0.13921312562569607
2020-02-21,1.1783190408741055,27.1,24.8,30.5,309.0,8.3,1010.4,26.7,91.0,27.5,0.0,1.3338361249676158,0.018759218386499323,-0.1742763024800096
2020-02-22,1.1617714194341178,26.7,25.2,30.2,312.0,7.3,1010.5,27.0,90.0,2.8,4.0,1.3204610905031509,0.10250581805129086,-0.261195489120324
2020-02-23,1.2810590911237063,27.4,23.8,30.6,298.0,9.1,1009.2,26.9,88.0,14.1,5.7,1.3428957884815067,0.11245313987076642,-0.17428983722856684
2020-02-24,1.3568118433181775,27.6,24.4,30.8,300.0,9.1,1009.0,27.2,85.0,8.8,10.4,1.3578506563135893,0.008099424437311353,-0.009138237432723106
2020-02-25,1.4362996132973471,27.6,23.8,31.2,310.0,7.2,1008.7,27.4,86.0,3.5,10.4,1.403682974302386,-0.00968262792162525,0.04229926691658639
2020-02-26,1.5844503487021218,27.6,24.6,30.9,332.0,6.8,1008.3,27.5,88.0,0.1,10.4,1.4441904677116844,-0.1775290661869406,0.317788947177378
2020-02-27,1.5062432374455506,27.9,24.2,31.4,306.0,8.2,1008.0,27.3,88.0,0.0,8.1,1.4823218170024974,-0.054605906637302117,0.07852732708035523
2020-02-28,1.4991452667956813,28.1,25.0,30.4,309.0,8.5,1007.2,27.4,86.0,0.8,8.7,1.514640935140477,0.018759218386499323,-0.03425488673129509
2020-02-29,1.445323873299207,28.2,25.0,31.0,314.0,8.8,1006.6,27.3,91.0,18.6,9.8,1.5174336916498277,0.10250581805129086,-0.17461563640191144
2020-03-01,1.5479785361593976,26.7,25.8,30.0,309.0,7.7,1007.6,27.2,92.0,33.0,4.0,1.496601880534202,0.11245313987076642,-0.06107648424557087
2020-03-02,1.583045670284035,27.1,24.8,31.9,339.0,5.1,1008.1,27.2,87.0,5.0,1.6,1.4855199007846982,0.008099424437311353,0.08942634506202543
2020-03-03,1.4558489088628015,27.2,24.8,31.5,150.0,6.8,1008.4,27.0,89.0,6.4,5.2,1.4691653123259933,-0.00968262792162525,-0.003633775541566601
2020-03-04,1.4386276708927437,26.7,24.4,31.5,148.0,5.4,1008.2,26.6,90.0,8.4,8.5,1.4688359655421233,-0.1775290661869406,0.147320771537561
2020-03-05,1.4286693791990224,26.4,23.5,31.6,158.0,5.2,1008.2,26.3,88.0,20.6,1.5,1.434203322411931,-0.054605906637302117,0.04907196342439344
2020-03-06,1.3846631475847462,26.2,24.0,31.6,49.0,5.4,1009.6,26.1,90.0,58.0,6.4,1.37649212749636,0.018759218386499323,-0.010588198298113107
2020-03-07,1.4430184458121185,26.2,24.3,30.4,107.0,5.2,1010.4,26.2,91.0,4.8,0.6,1.3473083603358178,0.10250581805129086,-0.006795732574990193
2020-03-08,1.3055500342480488,26.6,23.8,30.4,110.0,5.9,1009.7,26.3,88.0,3.0,2.1,1.3267739454790655,0.11245313987076642,-0.13367705110178307
2020-03-09,1.1790673058750385,27.2,24.1,31.2,89.0,6.3,1008.4,26.5,87.0,1.9,4.1,1.3038811972781885,0.008099424437311353,-0.13291331584046137
2020-03-10,1.251562538739008,28.2,25.2,31.1,6.0,7.2,1008.1,27.9,84.0,14.15,5.5,1.297179590229525,-0.00968262792162525,-0.03593442356889173
2020-03-11,1.294886766895477,27.7,25.4,30.6,349.0,6.8,1008.8,27.6,88.0,26.4,6.7,1.2929664860584154,-0.1775290661869406,0.17944934702400234
2020-03-12,1.2684201417928835,27.6,24.3,32.0,105.0,6.8,1010.4,27.2,86.0,0.0,6.2,1.299920990521073,-0.054605906637302117,0.02310505790911275
2020-03-13,1.3377518982441006,25.8,24.7,30.2,138.0,6.4,1011.3,26.2,89.0,0.3,5.9,1.325535042114822,0.018759218386499323,-0.006542362257220737
2020-03-14,1.4135267166143526,26.6,24.1,31.6,134.0,6.7,1009.8,26.7,85.0,11.2,3.4,1.3370001944995578,0.10250581805129086,-0.025979295936496033
2020-03-15,1.35423156548665,27.8,24.0,31.6,123.0,7.0,1009.4,27.6,82.0,1.5,2.8,1.3402594974459103,0.11245313987076642,-0.09848107183002684
2020-03-16,1.3583656670312836,26.3,24.0,32.2,141.0,6.9,1010.2,26.6,84.0,0.0,10.1,1.3453953474213654,0.008099424437311353,0.004870895172606882
2020-03-17,1.3318186054321564,27.2,23.8,31.7,113.0,5.8,1010.8,27.1,83.0,34.8,5.8,1.3433552250154663,-0.00968262792162525,-0.0018539916616847323
2020-03-18,1.3177018875199458,27.5,23.4,32.4,112.0,6.8,1010.2,27.4,80.0,0.0,7.2,1.323004964052704,-0.1775290661869406,0.1722259896541824
2020-03-19,1.30437109162107,28.4,24.1,33.2,118.0,6.8,1010.3,28.2,79.0,6.1,10.7,1.3287963638022204,-0.054605906637302117,0.03018063445615169
2020-03-20,1.3234710414028066,28.1,24.1,32.9,115.0,6.9,1010.3,27.8,77.0,0.0,11.4,1.3179920347467973,0.018759218386499323,-0.013280211730490012
2020-03-21,1.271074889875015,27.6,24.0,32.7,122.0,6.6,1011.0,27.8,79.0,0.0,9.9,1.329244644367049,0.10250581805129086,-0.16067557254332474
2020-03-22,1.3947713637332668,27.1,24.0,33.0,131.0,6.8,1010.5,27.2,86.0,39.2,10.2,1.3382044930089672,0.11245313987076642,-0.05588626914646676
2020-03-23,1.2827353636433216,26.7,24.3,32.2,138.0,6.5,1009.6,26.5,86.0,0.3,7.7,1.3462911854912383,0.008099424437311353,-0.07165524628522799
2020-03-24,1.410586872773918,27.4,24.2,32.6,120.0,7.7,1008.9,27.7,83.0,27.2,7.1,1.3538978233547463,-0.00968262792162525,0.06637167734079688
2020-03-25,1.3804208280133734,28.1,23.6,33.6,123.0,7.7,1008.3,27.9,80.0,8.4,9.7,1.400672162810859,-0.1775290661869406,0.15727773138945506
2020-03-26,1.3609779389969676,28.4,24.1,32.6,120.0,8.0,1008.2,27.7,83.0,0.0,9.8,1.4165420219044218,-0.054605906637302117,-0.0009581762701520655
2020-03-27,1.3767175064473631,26.9,25.1,30.3,110.0,6.3,1008.7,27.5,84.0,0.0,8.5,1.4490649364550459,0.018759218386499323,-0.09110664839418206
2020-03-28,1.5984952660678031,28.5,23.6,32.6,102.0,5.9,1009.0,28.0,78.0,1.0,3.2,1.4617829630941057,0.10250581805129086,0.03420648492240655
2020-03-29,1.505860377388207,27.8,25.0,33.6,121.0,6.1,1008.3,28.2,84.0,0.0,6.9,1.4899891520274924,0.11245313987076642,-0.0965819145100517
2020-03-30,1.5103957654976898,28.2,24.6,33.4,124.0,6.7,1008.4,27.6,84.0,3.0,7.6,1.5098513875906334,0.008099424437311353,-0.007555046530254938
2020-03-31,1.4996130592473376,28.6,24.5,33.4,119.0,6.5,1009.1,28.3,81.0,4.0,10.7,1.5626157964323821,-0.00968262792162525,-0.05332010926341932
2020-04-01,1.5778641505470798,28.4,25.0,32.5,123.0,6.6,1009.3,28.0,83.0,2.0,10.5,1.5650328312075368,-0.1775290661869406,0.19036038552648366
2020-04-02,1.500013587938955,28.8,25.0,33.0,134.0,6.2,1009.0,28.3,80.0,0.0,9.8,1.5690639889313105,-0.054605906637302117,-0.014444494355053482
2020-04-03,1.7460683683396026,28.6,25.2,32.0,52.0,6.1,1009.2,28.5,83.0,0.6,10.6,1.576937565157973,0.018759218386499323,0.15037158479513033
2020-04-04,1.6154145094938868,28.1,25.0,31.8,111.0,6.3,1009.6,27.5,88.0,0.7,10.8,1.5763941321112185,0.10250581805129086,-0.06348544066862258
2020-04-05,1.5340784814546222,27.3,25.1,30.8,110.0,6.5,1009.6,27.2,87.0,2.1,9.2,1.5798881518645271,0.11245313987076642,-0.15826281028067135
2020-04-06,1.5655107990843276,28.0,24.4,31.9,171.0,6.4,1009.4,27.3,84.0,1.05,2.6,1.594065270119403,0.008099424437311353,-0.03665389547238671
2020-04-07,1.4958090279200569,27.4,24.2,33.5,140.0,6.2,1009.1,27.0,84.0,0.0,8.2,1.5627434226688306,-0.00968262792162525,-0.05725176682714847
2020-04-08,1.6023222888202389,26.4,24.3,33.3,132.0,6.1,1009.7,26.9,86.0,0.75,7.6,1.543335051809487,-0.1775290661869406,0.2365163031976924
2020-04-09,1.599253415723087,28.1,23.4,33.0,118.0,6.6,1010.7,27.2,82.0,1.5,5.3,1.5114997910112498,-0.054605906637302117,0.14235953134913945
2020-04-10,1.5268154361855946,28.0,23.8,33.6,120.0,7.2,1010.7,26.9,84.0,0.0,9.5,1.4841969737638123,0.018759218386499323,0.02385924403528292
2020-04-11,1.4795559134784828,26.6,23.9,31.4,134.0,7.3,1010.1,26.1,85.0,2.7,8.3,1.4770027446771077,0.10250581805129086,-0.09995264924991573
2020-04-12,1.3112316558669612,26.6,23.2,32.6,127.0,6.2,1009.4,26.4,80.0,3.4,5.0,1.4846866028202637,0.11245313987076642,-0.2859080868240689
2020-04-13,1.3743910783522644,27.8,23.0,32.0,114.0,6.1,1009.3,27.2,80.0,0.0,5.0,1.4822369442838195,0.008099424437311353,-0.11594529036886644
2020-04-14,1.4454494243131255,27.4,24.4,32.4,94.0,6.7,1010.4,27.2,86.0,0.7,10.1,1.4994151969416039,-0.00968262792162525,-0.0442831447068531
2020-04-15,1.6561092958223298,28.0,23.8,32.8,132.0,6.6,1010.6,27.4,84.0,1.3,8.3,1.5202488364512183,-0.1775290661869406,0.31338952555805205
2020-04-16,1.5821058059679771,28.7,24.8,33.0,134.0,6.7,1009.7,28.5,78.0,0.0,8.6,1.572265911312872,-0.054605906637302117,0.06444580129240715
2020-04-17,1.6470632047900866,28.2,25.1,32.4,120.0,6.3,1009.9,27.8,84.0,0.0,5.5,1.6142647724514532,0.018759218386499323,0.01403921395213412
2020-04-18,1.6253913900457848,28.6,24.2,35.8,133.0,6.4,1010.1,27.7,83.0,0.0,8.7,1.6182563583752467,0.10250581805129086,-0.09537078638075278
2020-04-19,1.675351179898538,27.1,25.0,32.5,127.0,6.6,1010.3,27.2,84.0,0.0,9.8,1.59572225675623,0.11245313987076642,-0.03282421672845824
2020-04-20,1.6683831063223324,28.2,23.8,32.7,146.0,7.3,1010.1,27.7,83.0,12.4,8.2,1.5715206057922968,0.008099424437311353,0.0887630760927243
2020-04-21,1.4733905257796795,28.8,24.1,34.1,121.0,7.6,1009.6,28.4,74.0,0.0,10.4,1.55488035098799,-0.00968262792162525,-0.07180719728668525
2020-04-22,1.4983705844892112,29.3,24.6,34.6,122.0,7.8,1009.5,28.8,76.0,0.0,10.7,1.536555822312261,-0.1775290661869406,0.13934382836389075
2020-04-23,1.4126942492204444,28.8,24.8,34.8,134.0,10.4,1009.3,28.3,72.0,0.0,10.6,1.516158849473661,-0.054605906637302117,-0.04885869361591457
2020-04-24,1.5305814211599396,28.8,23.8,34.2,135.0,9.6,1009.1,28.4,72.0,0.0,10.8,1.4883114741878023,0.018759218386499323,0.02351072858563794
2020-04-25,1.4971196893156822,29.0,24.2,34.2,136.0,10.0,1009.3,28.6,73.0,0.0,10.4,1.4814871394769864,0.10250581805129086,-0.08687326821259508
2020-04-26,1.532572370028339,28.8,24.4,33.5,131.0,9.9,1009.5,28.5,74.0,0.0,7.0,1.4728241944701497,0.11245313987076642,-0.05270496431257719
2020-04-27,1.4734514793213214,28.1,23.4,34.1,122.0,8.9,1009.7,27.9,74.0,0.0,7.8,1.4771895254677974,0.008099424437311353,-0.011837470583787346
2020-04-28,1.4256201828039687,27.7,23.5,33.8,113.0,8.2,1009.9,28.0,74.0,0.0,9.8,1.4729868329748588,-0.00968262792162525,-0.03768402224926479
2020-04-29,1.437729969441353,27.2,23.7,33.4,123.0,8.1,1009.8,27.5,74.0,0.0,9.3,1.4734892027701472,-0.1775290661869406,0.14176983285814643
2020-04-30,1.4432515662039789,27.9,22.8,33.9,128.0,9.3,1009.9,28.0,64.0,0.0,8.9,1.4614360690043053,-0.054605906637302117,0.036421403836975653
2020-05-01,1.5011625737093697,28.2,23.8,34.2,129.0,8.0,1009.2,27.6,75.0,0.0,10.0,1.4668664159046694,0.018759218386499323,0.015536939418200977
2020-05-02,1.5006362778827007,29.2,24.0,34.0,131.0,8.7,1008.5,28.4,72.0,0.2,7.0,1.513324134858039,0.10250581805129086,-0.11519367502662922
2020-05-03,1.448200433667444,28.6,23.7,34.4,125.0,8.7,1009.3,28.2,73.0,0.0,9.5,1.774575220855795,0.11245313987076642,-0.43882792705911733
2020-05-04,1.5114639076238712,29.1,24.7,34.8,127.0,9.9,1010.0,28.4,75.0,0.0,10.8,2.2187585376110937,0.008099424437311353,-0.7153940544245339
2020-05-05,1.7508242154775573,28.5,23.6,34.8,131.0,9.3,1009.7,29.1,72.0,0.0,9.1,2.7337850518880398,-0.00968262792162525,-0.9732782084888573
2020-05-06,3.2664875714256447,29.4,24.0,35.3,120.0,8.8,1009.5,28.9,70.0,0.0,8.7,3.974691092155383,-0.1775290661869406,-0.5306744545427975
2020-05-07,4.552534783491069,29.6,24.9,35.6,115.0,8.6,1009.3,29.3,74.0,0.0,10.5,5.631839251383303,-0.054605906637302117,-1.0246985612549318
2020-05-08,5.106348173647992,28.5,25.1,35.0,130.0,9.4,1008.8,29.3,73.0,0.0,8.4,7.228864078315758,0.018759218386499323,-2.1412751230542657
2020-05-09,10.186978559754104,28.2,23.3,35.1,129.0,9.7,1009.6,28.2,67.0,0.0,9.2,9.163265200212862,0.10250581805129086,0.9212075414899511
2020-05-10,13.048237548262884,28.1,22.6,34.2,120.0,8.9,1010.1,27.5,72.0,0.0,10.7,9.716253581891587,0.11245313987076642,3.2195308265005305
2020-05-11,12.690637696151056,28.1,23.2,33.6,120.0,8.5,1010.1,27.6,72.0,0.0,10.6,9.598683617757963,0.008099424437311353,3.083854653955781
2020-05-12,15.291632068757286,28.7,23.4,34.8,135.0,10.7,1009.8,28.3,68.0,0.0,9.7,10.192787645370577,-0.00968262792162525,5.108527051308334
2020-05-13,7.137406243176727,28.5,24.1,34.2,137.0,12.5,1010.0,28.6,68.0,0.0,10.7,9.883430567384822,-0.1775290661869406,-2.5684952580211546
2020-05-14,3.729545034555695,28.4,23.2,34.0,135.0,11.5,1009.6,28.0,71.0,0.0,10.4,8.96984271864838,-0.054605906637302117,-5.185691777455383
2020-05-15,9.26507636693629,28.7,24.0,34.0,133.0,11.5,1008.5,28.1,71.0,0.0,10.6,8.197343790430676,0.018759218386499323,1.048973358119115
2020-05-16,8.021479013853826,29.6,24.6,34.6,135.0,11.8,1007.6,28.7,72.0,0.0,9.4,7.08427399999821,0.10250581805129086,0.834699195804325
2020-05-17,6.653122607107794,29.2,25.0,34.3,133.0,11.5,1006.9,28.8,74.0,0.0,8.9,7.241701965891075,0.11245313987076642,-0.701032498654047
2020-05-18,7.283145198627118,29.7,25.1,35.0,122.0,9.0,1007.3,29.2,74.0,0.0,9.1,8.006611939421,0.008099424437311353,-0.7315661652311929
2020-05-19,7.500143535730026,26.9,25.5,30.0,136.0,5.9,1008.5,27.3,87.0,0.4,8.9,8.028699410335744,-0.00968262792162525,-0.5188732466840923
2020-05-20,8.239402004426784,26.3,24.9,31.0,131.0,8.7,1008.9,26.7,86.0,0.8,0.4,8.341984025367639,-0.1775290661869406,0.07494704524608625
2020-05-21,9.083914849265158,27.9,24.0,32.1,131.0,7.3,1009.2,27.4,81.0,1.2,0.2,8.57314539973156,-0.054605906637302117,0.5653753561708998
2020-05-22,9.419688663339498,27.6,24.4,31.2,146.0,7.2,1009.3,27.0,85.0,3.0,7.5,8.885381820977798,0.018759218386499323,0.5155476239752002
2020-05-23,10.214471319077097,26.3,24.9,32.2,128.0,5.4,1009.7,26.6,89.0,1.2,4.6,9.947609562378851,0.10250581805129086,0.164355938646955
2020-05-24,8.271252227655243,28.1,24.2,32.8,103.0,5.7,1010.6,27.5,86.0,15.0,5.4,10.899002120745646,0.11245313987076642,-2.7402030329611695
2020-05-25,9.468800147350787,27.8,25.0,32.8,174.0,6.2,1011.1,27.5,87.0,0.5,8.5,11.748622733656141,0.008099424437311353,-2.287922010742665
2020-05-26,14.935737725537392,28.3,25.1,32.7,107.0,6.2,1010.8,28.1,84.0,0.0,5.9,11.934475291645317,-0.00968262792162525,3.0109450618137
2020-05-27,14.89914991299436,28.0,24.1,32.9,141.0,6.1,1011.1,27.6,86.0,8.4,8.9,12.505877888176975,-0.1775290661869406,2.5708010910043257
2020-05-28,15.03125913963862,27.6,24.6,31.8,131.0,7.3,1011.5,28.0,82.0,0.0,7.5,12.83546163821461,-0.054605906637302117,2.250403408061311
2020-05-29,10.720656569263731,27.6,24.1,33.0,130.0,7.5,1011.7,27.4,86.0,35.5,8.1,13.619892187555115,0.018759218386499323,-2.9179948366778827
2020-05-30,14.2142894947987,28.6,24.6,33.6,121.0,7.6,1011.5,28.2,82.0,31.9,7.8,13.724724359969816,0.10250581805129086,0.38705931677759386
2020-05-31,10.578338477918685,28.8,24.3,33.5,117.0,6.9,1012.0,28.2,78.0,0.0,9.1,13.499868003333754,0.11245313987076642,-3.0339826652858357
2020-06-01,14.959813992734324,27.7,24.7,33.0,131.0,11.9,1011.5,27.6,75.0,0.0,10.5,12.925578781975219,0.008099424437311353,2.026135786321794
2020-06-02,15.6695629324403,28.1,23.5,33.6,125.0,9.9,1011.2,27.6,74.0,0.0,10.7,12.771779434568682,-0.00968262792162525,2.9074661257932433
2020-06-03,13.325155416541923,27.4,22.8,33.4,128.0,10.4,1011.6,27.4,71.0,0.0,10.2,12.31392528013493,-0.1775290661869406,1.1887592025939342
2020-06-04,11.011234590128874,27.5,22.5,32.3,131.0,12.0,1011.6,26.7,75.0,0.0,10.7,12.419517652417937,-0.054605906637302117,-1.3536771556517615
2020-06-05,9.644061137417957,27.2,22.8,32.6,138.0,11.9,1010.8,27.1,72.0,0.0,10.8,11.795050448290468,0.018759218386499323,-2.16974852925901
2020-06-06,11.009310413762435,27.1,23.2,32.6,140.0,11.8,1010.5,26.9,76.0,0.0,10.8,11.064402486871419,0.10250581805129086,-0.15759789116027476
