READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
2020-05-23,5.5035674439806215,26.3,24.9,32.2,128.0,5.4,1009.7,26.6,89.0,1.2,4.6,6.114224686253783,0.18110361640852526,-0.7917608586816866
2020-05-24,10.53854549632273,28.1,24.2,32.8,103.0,5.7,1010.6,27.5,86.0,15.0,5.4,6.488220764766353,-0.0208726578780186,4.071197389434396
2020-05-25,3.365477042800886,27.8,25.0,32.8,174.0,6.2,1011.1,27.5,87.0,0.5,8.5,6.645842218877764,-0.28781528864193406,-2.9925498874349437
2020-05-26,9.154665226042502,28.3,25.1,32.7,107.0,6.2,1010.8,28.1,84.0,0.0,5.9,7.083878882431108,-0.12757598190286965,2.198362325514263
2020-05-27,8.965041908996424,28.0,24.1,32.9,141.0,6.1,1011.1,27.6,86.0,8.4,8.9,7.361431552120992,0.024908516726689648,1.5787018401487425
2020-05-28,5.706402702684156,27.6,24.6,31.8,131.0,7.3,1011.5,28.0,82.0,0.0,7.5,6.875333229370747,-0.29108048997277314,-0.8778500367138177
2020-05-29,6.3534523561904415,27.6,24.1,33.0,130.0,7.5,1011.7,27.4,86.0,35.5,8.1,7.543762428603511,0.5213322852603806,-1.71164235767345
2020-05-30,7.446436131809807,28.6,24.6,33.6,121.0,7.6,1011.5,28.2,82.0,31.9,7.8,7.482828235482345,0.18110361640852526,-0.21749572008106358
2020-05-31,7.1358572370710105,28.8,24.3,33.5,117.0,6.9,1012.0,28.2,78.0,0.0,9.1,7.618907830974951,-0.0208726578780186,-0.46217793602592205
2020-06-01,8.044481437430234,27.7,24.7,33.0,131.0,11.9,1011.5,27.6,75.0,0.0,10.5,8.460273365751423,-0.28781528864193406,-0.1279766396792552
2020-06-02,8.728125874194344,28.1,23.5,33.6,125.0,9.9,1011.2,27.6,74.0,0.0,10.7,8.557802446876748,-0.12757598190286965,0.29789940922046587
2020-06-03,9.917599077444663,27.4,22.8,33.4,128.0,10.4,1011.6,27.4,71.0,0.0,10.2,8.543271193070783,0.024908516726689648,1.3494193676471904
2020-06-04,11.59596144611946,27.5,22.5,32.3,131.0,12.0,1011.6,26.7,75.0,0.0,10.7,8.668074915812813,-0.29108048997277314,3.2189670202794205
2020-06-05,7.036155924067714,27.2,22.8,32.6,138.0,11.9,1010.8,27.1,72.0,0.0,10.8,8.618774455125745,0.5213322852603806,-2.103950816318412
2020-06-06,7.344717355168055,27.1,23.2,32.6,140.0,11.8,1010.5,26.9,76.0,0.0,10.8,9.328924506735763,0.18110361640852526,-2.1653107679762336
2020-06-07,8.009483296265225,26.7,22.4,31.2,128.0,9.1,1009.6,26.2,79.0,0.0,8.6,8.994201119973582,-0.0208726578780186,-0.9638451658303379
2020-06-08,7.699378212620755,26.9,22.4,32.4,122.0,9.2,1010.2,27.0,74.0,0.0,7.8,8.435588970361717,-0.28781528864193406,-0.44839546909902817
2020-06-09,13.699176235464472,26.3,22.0,33.0,133.0,9.4,1011.0,26.5,74.0,0.0,11.1,8.48957420549361,-0.12757598190286965,5.337178011873731
2020-06-10,7.574535370109396,26.8,21.5,33.0,125.0,8.4,1010.6,26.1,78.0,0.0,9.9,8.450482199905148,0.024908516726689648,-0.9008553465224417
2020-06-11,7.68567639883641,27.1,22.2,33.0,121.0,7.6,1009.4,26.5,79.0,0.0,10.3,8.306746155432077,-0.29108048997277314,-0.3299892666228933
2020-06-12,7.414052569990967,28.0,22.8,33.5,123.0,8.4,1008.7,27.1,78.0,0.0,10.8,9.51184002403186,0.5213322852603806,-2.619119739301274
2020-06-13,7.07107331604881,27.9,24.6,32.0,126.0,8.1,1009.2,28.0,77.0,0.0,10.2,9.916390614800516,0.18110361640852526,-3.026420915160231
2020-06-14,7.003330984953735,28.3,24.2,34.3,131.0,9.0,1010.3,28.0,80.0,0.0,6.6,10.2676989995119,-0.0208726578780186,-3.243495356680147
2020-06-15,16.135035292819243,27.7,24.6,33.2,129.0,11.1,1010.9,28.3,71.0,0.0,4.4,10.26330502764546,-0.28781528864193406,6.1595455538157164
2020-06-16,16.531030370845055,28.1,22.0,33.8,125.0,11.2,1010.2,27.2,74.0,0.0,10.9,11.536826948536014,-0.12757598190286965,5.121779404211911
2020-06-17,10.0336940630891,28.3,23.6,33.8,136.0,12.6,1010.5,28.0,69.0,0.0,10.3,12.412615651915448,0.024908516726689648,-2.4038301055530376
2020-06-18,7.654918595771323,28.1,23.8,33.7,132.0,13.0,1010.8,27.9,69.0,0.0,10.2,13.865675318159887,-0.29108048997277314,-5.9196762324157906
2020-06-19,16.32870601622484,27.6,23.5,33.5,137.0,14.5,1011.4,27.8,70.0,0.0,10.6,14.122380388964082,0.5213322852603806,1.6849933420003762
2020-06-20,13.201594239704855,27.4,23.1,33.2,133.0,14.6,1010.5,27.4,70.0,0.0,10.1,14.132955784615229,0.18110361640852526,-1.112465161318899
2020-06-21,17.174748648664817,27.4,23.4,33.0,135.0,13.5,1009.1,27.8,68.0,0.0,8.7,15.50610678621428,-0.0208726578780186,1.6895145203285553
2020-06-22,17.9319707884486,27.1,22.0,33.1,130.0,10.8,1009.4,27.4,72.0,0.0,6.9,17.254640577724352,-0.28781528864193406,0.9651454993661805
2020-06-23,16.60505814040307,27.9,22.4,33.6,140.0,14.8,1009.7,27.1,67.0,0.0,10.9,18.68604270578402,-0.12757598190286965,-1.9534085834780786
2020-06-24,19.64575107428248,26.8,23.2,34.0,134.0,13.7,1010.5,27.9,62.0,0.0,10.8,20.138171097581065,0.024908516726689648,-0.5173285400252751
2020-06-25,19.8946551363418,27.0,22.0,33.0,132.0,11.4,1010.0,26.5,71.0,0.0,10.6,20.208359241336147,-0.29108048997277314,-0.02262361502157384
2020-06-26,26.348520912642503,27.2,21.9,33.6,133.0,9.8,1009.8,27.0,71.0,0.0,9.9,20.917032473092053,0.5213322852603806,4.9101561542900685
2020-06-27,23.3664929822842,26.8,22.0,32.8,134.0,9.1,1010.6,26.3,77.0,0.0,9.5,21.12933004973016,0.18110361640852526,2.0560593161455136
2020-06-28,17.666065654950376,27.2,22.6,33.7,131.0,9.2,1011.2,27.0,74.0,0.6,6.4,22.125005835288047,-0.0208726578780186,-4.438067522459652
2020-06-29,22.89268341073996,26.8,22.2,31.8,133.0,12.5,1011.0,26.5,68.0,0.0,9.8,21.96481716456583,-0.28781528864193406,1.215681534816064
2020-06-30,18.0911411768698,27.2,22.4,33.0,127.0,10.9,1010.3,26.9,71.0,0.0,6.5,20.734097459580326,-0.12757598190286965,-2.5153803008076556
2020-07-01,26.615481573187683,27.1,21.8,33.4,132.0,11.4,1010.1,26.3,74.0,0.0,10.0,20.435806839521174,0.024908516726689648,6.154766216939819
2020-07-02,18.77333444128628,26.8,22.3,33.2,135.0,11.0,1010.0,26.6,70.0,0.0,10.7,21.4684228521208,-0.29108048997277314,-2.4040079208617455
2020-07-03,17.733482977743993,26.4,21.7,32.2,131.0,12.4,1011.6,26.4,69.0,0.0,10.9,21.53722274677773,0.5213322852603806,-4.325072054294117
2020-07-04,21.27845864187012,27.3,21.6,33.4,132.0,10.0,1011.2,27.3,70.0,0.0,10.6,22.524055232233437,0.18110361640852526,-1.4267002067718417
2020-07-05,24.89437774314777,28.0,22.6,33.0,135.0,10.5,1010.1,27.0,73.0,0.0,9.2,22.441094736099693,-0.0208726578780186,2.474155664926097
2020-07-06,23.374282673338456,27.2,23.7,32.4,138.0,12.3,1010.2,27.4,70.0,0.3,5.8,20.626274678605714,-0.28781528864193406,3.035823283374676
2020-07-07,24.998968575059767,27.8,22.4,33.5,135.0,12.7,1010.3,27.1,71.0,0.0,2.3,21.762129893945367,-0.12757598190286965,3.3644146630172687
2020-07-08,26.034758100251484,27.7,23.0,33.6,134.0,13.3,1009.4,27.2,69.0,0.0,10.7,21.473097203589106,0.024908516726689648,4.536752379935688
2020-07-09,6.069594038828424,26.5,23.6,32.9,127.0,13.9,1009.0,27.3,72.0,0.0,10.8,20.840889817395986,-0.29108048997277314,-14.48021528859479
2020-07-10,25.68446948512156,27.0,22.4,33.8,132.0,13.3,1009.9,26.7,68.0,0.0,10.7,20.53618676350404,0.5213322852603806,4.626950436357139
2020-07-11,19.255229809376285,27.1,22.2,33.2,133.0,11.5,1010.3,26.7,73.0,0.0,8.8,20.985550667961665,0.18110361640852526,-1.9114244749939049
2020-07-12,20.46892603979592,27.4,22.5,33.0,129.0,11.4,1010.0,27.0,70.0,0.0,8.5,21.46913732696155,-0.0208726578780186,-0.9793386292876115
2020-07-13,21.24136129609487,27.7,22.5,33.2,125.0,10.4,1009.7,27.0,72.0,0.0,10.1,24.441747331135357,-0.28781528864193406,-2.9125707463985537
2020-07-14,28.144515906263127,28.0,22.6,33.5,127.0,10.0,1009.9,27.5,68.0,0.0,9.1,23.73891630916038,-0.12757598190286965,4.533175579005616
2020-07-15,29.41986471325069,26.9,23.4,33.0,131.0,13.0,1009.8,27.1,63.0,0.0,8.1,24.133214130375567,0.024908516726689648,5.261742066148432
2020-07-16,26.87786406804508,26.6,21.2,33.8,127.0,10.4,1009.4,26.3,70.0,0.0,10.7,25.375724282177554,-0.29108048997277314,1.7932202758403002
2020-07-17,20.76465233129674,27.4,22.0,32.6,116.0,8.1,1009.2,26.5,74.0,0.0,10.5,26.780953415028904,0.5213322852603806,-6.537633368992544
2020-07-18,22.01531455788258,28.1,23.8,34.0,129.0,10.7,1009.3,27.6,72.0,0.0,8.9,26.91163006429891,0.18110361640852526,-5.077419122824858
2020-07-19,29.1664971024098,27.8,22.2,33.1,126.0,10.1,1009.3,27.3,75.0,0.0,8.4,26.585207325369556,-0.0208726578780186,2.602162434918262
2020-07-20,31.077965226054328,27.5,24.0,33.2,127.0,9.4,1009.2,27.8,74.0,0.0,7.7,26.226099044023396,-0.28781528864193406,5.1396814706728655
2020-07-21,29.05925245115319,27.1,22.8,33.4,115.0,8.4,1009.8,26.8,73.0,0.0,9.6,27.724019338001007,-0.12757598190286965,1.4628090950550512
2020-07-22,27.134905540745194,27.6,22.0,33.7,128.0,10.3,1009.6,27.1,70.0,0.0,10.8,28.971974034192517,0.024908516726689648,-1.861977010174012
2020-07-23,24.36410609862196,26.6,22.5,33.0,136.0,13.5,1009.9,26.5,70.0,0.0,9.7,29.2018773100996,-0.29108048997277314,-4.546690721504867
2020-07-24,31.250094389140017,25.7,20.9,32.4,139.0,14.2,1010.6,25.8,66.0,0.0,10.8,29.30517987351489,0.5213322852603806,1.423582230364745
2020-07-25,30.75099743122316,25.7,20.7,32.2,134.0,16.5,1011.0,27.39264264264264,10.7,0.0,10.75,28.281291742563106,0.18110361640852526,2.2886020722515275
2020-07-26,30.775820033759373,26.0,20.2,32.0,137.0,12.8,1011.2,25.6,68.0,0.0,10.7,28.127722625963976,-0.0208726578780186,2.668970065673416
2020-07-27,31.80108316996136,26.7,21.2,32.3,139.0,13.0,1010.4,26.1,68.0,0.0,9.5,28.370282121047445,-0.28781528864193406,3.7186163375558476
2020-07-28,21.89203553449068,25.5,22.3,31.8,135.0,13.6,1010.3,25.7,70.0,0.0,10.6,28.904007867271197,-0.12757598190286965,-6.884396350877647
2020-07-29,26.059921724551288,25.9,19.0,32.5,131.0,11.8,1010.3,25.2,68.0,0.0,10.5,29.770042795897794,0.024908516726689648,-3.7350295880731963
2020-07-30,26.06202256420627,26.7,21.2,33.1,131.0,11.8,1010.8,26.1,68.0,0.0,10.5,30.79899836221144,-0.29108048997277314,-4.445895308032395
2020-07-31,34.98617461270626,26.8,21.8,33.8,130.0,13.4,1010.4,26.2,69.0,0.0,10.7,31.868462115068326,0.5213322852603806,2.596380212377551
2020-08-01,36.81324193160935,25.5,21.5,32.6,132.0,12.6,1010.4,25.7,70.0,0.0,10.7,32.69603590487922,0.18110361640852526,3.936102410321605
2020-08-02,37.97850899795488,25.8,19.5,32.6,129.0,9.4,1010.2,25.1,71.0,0.0,10.7,34.34183204296917,-0.0208726578780186,3.657549612863728
2020-08-03,39.28732943995955,25.9,20.8,33.0,125.0,9.5,1009.6,25.6,75.0,0.0,10.6,35.95775249535039,-0.28781528864193406,3.6173922332510924
2020-08-04,27.68505206316693,27.6,21.0,33.6,122.0,9.2,1009.2,26.5,75.0,0.0,9.8,36.46945043364242,-0.12757598190286965,-8.656822388572623
2020-08-05,37.580494691181,26.8,23.2,31.0,130.0,11.5,1009.7,26.2,73.0,0.0,9.6,35.41903727206045,0.024908516726689648,2.136548902393862
2020-08-06,37.373465730874806,26.5,23.3,32.6,128.0,13.0,1010.2,26.6,70.0,0.0,8.0,34.95470192501356,-0.29108048997277314,2.7098442958340194
2020-08-07,38.56806018075045,26.1,20.6,31.8,119.0,8.8,1010.3,25.3,76.0,0.0,9.2,34.974573340996955,0.5213322852603806,3.072154554493115
2020-08-08,29.46034980053553,26.4,20.8,33.0,119.0,8.4,1010.0,25.6,78.0,0.0,7.2,36.41825009440804,0.18110361640852526,-7.139003910281034
2020-08-09,34.72816156862666,27.1,22.3,33.4,119.0,7.7,1010.4,26.6,76.0,0.0,10.5,36.70464711604247,-0.0208726578780186,-1.955612889537794
2020-08-10,39.4264293518433,27.6,22.8,32.5,110.0,7.9,1011.3,27.0,78.0,0.0,10.4,37.558313577925475,-0.28781528864193406,2.155931062559763
2020-08-11,37.79078933704454,29.1,23.9,34.6,107.0,7.8,1011.7,27.5,77.0,0.0,9.7,38.86079986287828,-0.12757598190286965,-0.9424345439308748
2020-08-12,39.585273842622016,28.2,24.8,33.2,129.0,7.1,1012.0,28.3,77.0,0.0,10.4,40.95071653272379,0.024908516726689648,-1.3903512068284625
2020-08-13,43.34913096405583,28.0,23.9,34.4,136.0,10.6,1011.0,27.9,72.0,0.9,10.3,42.49388768605339,-0.29108048997277314,1.1463237679752134
2020-08-14,47.68546417542005,27.4,23.8,33.4,111.0,8.5,1010.0,26.9,77.0,0.0,5.1,43.38621677192344,0.5213322852603806,3.777915118236227
2020-08-15,44.0897664894541,27.7,22.8,33.8,115.0,8.5,1010.3,27.3,78.0,0.0,8.1,43.592157079483634,0.18110361640852526,0.3165057935619401
2020-08-16,45.530359641933934,27.7,22.2,34.2,113.0,8.8,1010.7,27.0,70.0,0.0,10.6,44.34450821551976,-0.0208726578780186,1.2067240842921931
2020-08-17,45.67273295293367,27.9,23.2,34.6,137.0,10.8,1010.5,27.6,70.0,0.0,10.2,44.05254319773404,-0.28781528864193406,1.9080050438415666
2020-08-18,39.23237148996588,27.4,22.9,34.8,131.0,13.1,1009.9,27.6,65.0,0.0,10.5,44.302753552052586,-0.12757598190286965,-4.942806080183838
2020-08-19,44.85173179487489,27.2,21.4,33.2,130.0,13.5,1009.6,27.0,68.0,0.0,10.2,44.51086252229699,0.024908516726689648,0.31596075585120803
2020-08-20,41.30537583955576,27.2,22.2,33.9,120.0,9.7,1010.6,27.1,68.0,0.0,9.7,44.97720022353957,-0.29108048997277314,-3.380743894011038
2020-08-21,49.436936655649845,27.8,22.4,34.6,110.0,8.5,1011.9,27.3,68.0,0.0,10.2,44.958390076722345,0.5213322852603806,3.9572142936671186
2020-08-22,45.54652928116501,28.2,21.0,35.5,127.0,10.3,1012.5,27.6,64.0,0.0,10.6,46.62306759414246,0.18110361640852526,-1.2576419293859802
2020-08-23,48.79472355063198,27.9,22.3,35.4,127.0,11.0,1011.4,27.3,66.0,0.0,10.5,47.6158276921141,-0.0208726578780186,1.1997685163958947
2020-08-24,45.541061925213086,27.9,22.2,34.2,114.0,9.2,1011.4,27.0,74.0,0.0,10.9,49.10350221931713,-0.28781528864193406,-3.274625005462109
2020-08-25,50.88511411190669,27.9,22.9,35.0,129.0,10.7,1012.1,27.6,70.0,0.0,10.6,50.03686871493319,-0.12757598190286965,0.9758213788763659
2020-08-26,51.80105248067638,27.8,22.4,35.0,136.0,16.5,1012.2,27.5,60.0,0.0,10.9,51.193983574525696,0.024908516726689648,0.5821603894239972
2020-08-27,51.71909752997697,28.1,22.0,33.4,126.0,11.3,1010.2,27.3,66.0,0.0,10.2,52.4218702469181,-0.29108048997277314,-0.4116922269683533
2020-08-28,55.97050212496223,28.2,23.3,34.2,122.0,10.6,1009.6,27.4,70.0,0.0,10.6,53.763382453843285,0.5213322852603806,1.6857873858585652
2020-08-29,53.64633329831253,28.2,23.5,35.0,135.0,14.2,1009.7,27.9,58.0,0.0,10.5,54.452611436885675,0.18110361640852526,-0.9873817549816736
2020-08-30,57.38993025737881,27.7,22.4,35.1,129.0,13.3,1009.5,27.6,57.0,0.0,9.5,56.412074298781484,-0.0208726578780186,0.9987286164753427
2020-08-31,54.93164737368942,28.5,22.1,35.6,134.0,14.1,1009.4,27.9,62.0,0.0,10.6,57.37435187345032,-0.28781528864193406,-2.154889211118966
2020-09-01,55.70971699320342,28.7,22.9,35.4,131.0,10.3,1009.4,28.5,72.0,0.0,10.2,57.69577010806039,-0.12757598190286965,-1.8584771329540952
2020-09-02,65.51729251394704,28.9,24.6,35.0,131.0,11.1,1009.5,28.7,69.0,0.0,9.8,58.486389582101246,0.024908516726689648,7.005994415119105
2020-09-03,58.45504055265882,28.8,24.2,35.4,124.0,9.9,1010.4,28.8,69.0,0.0,9.0,59.370109248689204,-0.29108048997277314,-0.6239882060576084
2020-09-04,58.22042976723272,29.8,24.7,36.8,137.0,11.3,1009.9,29.8,57.0,0.0,10.1,60.51444026767676,0.5213322852603806,-2.815342785704419
2020-09-05,59.18066961659849,28.2,23.6,36.0,129.0,9.8,1008.7,28.1,71.0,0.0,10.9,61.65987001635065,0.18110361640852526,-2.6603040161606843
2020-09-06,63.57596792349455,28.5,23.2,34.4,118.0,10.4,1009.0,28.5,70.0,0.0,10.6,61.10330032683889,-0.0208726578780186,2.49354025453368
2020-09-07,62.941964506602254,28.8,23.7,35.8,120.0,10.6,1010.4,28.8,61.0,0.0,9.8,59.39606493847777,-0.28781528864193406,3.833714856766417
2020-09-08,63.727725233920665,28.3,22.6,34.3,115.0,9.8,1011.3,28.2,71.0,0.0,10.8,59.385479601912856,-0.12757598190286965,4.469821613910679
2020-09-09,61.62130468736476,27.9,23.9,36.0,137.0,9.7,1009.9,27.7,71.0,0.0,10.3,60.89056845090021,0.024908516726689648,0.7058277197378616
2020-09-10,46.50439283413101,28.0,22.7,35.4,134.0,10.7,1008.4,28.1,66.0,0.0,10.5,62.27074542061228,-0.29108048997277314,-15.475272096508496
2020-09-11,58.14633241127829,29.0,22.0,36.0,132.0,11.4,1009.5,28.9,60.0,0.0,10.9,63.12176454778039,0.5213322852603806,-5.496764421762481
2020-09-12,69.71629155950997,28.2,23.2,35.6,120.0,11.3,1010.8,28.1,68.0,0.0,10.7,63.741684736470944,0.18110361640852526,5.7935032066305
2020-09-13,73.23720671147903,28.4,22.2,34.3,132.0,11.3,1010.9,28.4,55.0,0.0,10.6,64.11709900539678,-0.0208726578780186,9.14098036396027
2020-09-14,68.89909839677901,27.2,22.5,35.0,128.0,10.4,1010.5,27.3,65.0,0.0,10.6,67.31460941788035,-0.28781528864193406,1.872304267540596
2020-09-15,68.06716655475452,28.0,21.8,35.2,135.0,10.4,1010.8,27.9,64.0,0.0,9.0,69.0441327984809,-0.12757598190286965,-0.8493902618235107
2020-09-16,64.24920456984567,27.5,23.2,34.4,123.0,9.4,1010.9,27.8,72.0,0.0,8.8,70.05598202507554,0.024908516726689648,-5.831685971956553
2020-09-17,68.886965721516,28.2,23.9,34.6,119.0,8.5,1010.5,28.0,70.0,0.0,8.4,70.5462359609328,-0.29108048997277314,-1.3681897494440256
2020-09-18,70.25299607548206,28.9,22.8,35.1,108.0,8.3,1010.1,28.8,69.0,0.0,10.0,69.646245014815,0.5213322852603806,0.08541877540668463
2020-09-19,76.79923614567248,28.7,24.2,34.8,121.0,9.1,1009.8,28.6,72.0,0.0,10.0,69.06845301506976,0.18110361640852526,7.5496795141941915
2020-09-20,76.66898426247987,29.4,23.6,35.8,114.0,9.7,1009.8,29.2,72.0,0.0,10.5,69.29748165946725,-0.0208726578780186,7.392375260890634
2020-09-21,62.59916177395436,29.6,24.2,36.0,136.0,11.9,1009.3,29.7,68.0,0.0,10.0,68.74006978110631,-0.28781528864193406,-5.853092718510023
2020-09-22,64.02262255653795,30.2,25.6,36.6,141.0,11.3,1009.5,30.0,59.0,0.0,6.8,68.00201263245556,-0.12757598190286965,-3.8518140940147374
2020-09-23,65.85240508062806,29.6,25.0,37.4,135.0,11.3,1010.2,29.6,63.0,0.0,10.7,65.95111881751187,0.024908516726689648,-0.12362225361049878
2020-09-24,64.9850825729895,28.4,23.2,35.2,126.0,9.2,1010.9,28.4,73.0,0.0,10.8,65.24524512049435,-0.29108048997277314,0.03091794246792523
2020-09-25,65.08659603492673,29.7,23.6,36.7,143.0,9.7,1010.3,29.6,66.0,0.0,10.1,65.9069995313882,0.5213322852603806,-1.341735781721847
2020-09-26,62.44297944106666,29.7,25.4,36.8,145.0,11.2,1009.8,29.6,66.0,0.0,10.6,66.85736311455283,0.18110361640852526,-4.595487289894689
2020-09-27,71.72786838335712,30.4,25.2,37.3,139.0,11.2,1010.4,30.3,62.0,0.0,10.3,67.35621329784775,-0.0208726578780186,4.392527743387393
2020-09-28,67.23144265021135,30.1,25.4,36.8,141.0,12.6,1010.6,29.9,62.0,0.0,10.5,68.06172054369473,-0.28781528864193406,-0.5424626048414498
2020-09-29,70.67516763869041,29.9,25.2,36.7,138.0,11.5,1009.7,29.7,64.0,0.0,10.9,69.03916810085832,-0.12757598190286965,1.7635755197349614
2020-09-30,69.34435636369243,29.4,24.6,36.4,134.0,10.4,1008.8,29.2,69.0,0.0,9.3,70.33940899377504,0.024908516726689648,-1.0199611468093008
2020-10-01,69.92363329391848,30.4,24.2,36.7,125.0,10.0,1008.6,29.9,62.0,0.0,9.3,67.87782001285746,-0.29108048997277314,2.3368937710338025
2020-10-02,71.92872893507182,29.3,25.7,36.4,141.0,10.7,1008.9,29.5,66.0,0.0,9.4,67.32787079277043,0.5213322852603806,4.07952585704101
2020-10-03,71.54466569148374,28.9,23.6,36.2,138.0,9.9,1009.9,27.7,78.0,0.0,10.9,65.42343517985869,0.18110361640852526,5.940126895216532
2020-10-04,54.49674551693394,29.9,23.2,36.5,137.0,12.3,1009.7,29.3,69.0,0.0,10.8,65.97054461831402,-0.0208726578780186,-11.452926443502061
2020-10-05,63.38179810960224,29.6,24.0,36.4,140.0,11.8,1009.0,29.6,62.0,0.0,10.1,65.08888452252815,-0.28781528864193406,-1.4192711242839766
2020-10-06,57.3441183483082,28.6,24.8,34.6,145.0,13.4,1009.1,28.9,66.0,0.0,9.1,64.05393353832689,-0.12757598190286965,-6.582239208115818
2020-10-07,73.17412243287983,28.7,23.2,35.4,144.0,11.7,1008.5,28.2,68.0,0.0,7.6,63.508885095643535,0.024908516726689648,9.640328820509602
2020-10-08,63.75201262341727,29.2,23.4,35.4,135.0,11.8,1008.5,29.2,67.0,0.0,8.5,65.46703297653082,-0.29108048997277314,-1.4239398631407716
2020-10-09,64.68407204566302,29.4,24.6,35.8,123.0,10.4,1008.6,29.7,68.0,0.0,6.5,66.81602111285561,0.5213322852603806,-2.653281352452974
2020-10-10,67.72932659270022,28.0,25.2,34.8,127.0,8.5,1008.7,29.2,75.0,0.5,7.4,68.3956034767444,0.18110361640852526,-0.8473805004527052
2020-10-11,68.20378068314484,27.5,24.0,34.1,146.0,9.6,1008.3,26.7,84.0,1.0,3.5,67.97837852883859,-0.0208726578780186,0.2462748121842707
2020-10-12,72.82471506387594,29.2,23.4,35.4,141.0,9.7,1008.0,28.8,72.0,23.7,7.7,68.64488427780398,-0.28781528864193406,4.467646074713894
2020-10-13,68.40119489552976,29.9,24.1,37.2,128.0,9.2,1008.5,29.3,68.0,0.0,11.4,66.86121541517196,-0.12757598190286965,1.66755546226067
2020-10-14,70.25354779753918,29.3,24.2,36.0,122.0,9.0,1008.8,28.7,73.0,0.0,11.1,63.22683322999778,0.024908516726689648,7.001806050814714
2020-10-15,68.41755286617494,29.6,25.2,36.8,148.0,9.6,1008.6,29.8,71.0,0.0,10.7,58.52006914552477,-0.29108048997277314,10.188564210622944
2020-10-16,52.1983900072388,28.9,24.6,36.9,132.0,9.6,1007.9,29.0,71.0,0.0,10.6,49.80016521950115,0.5213322852603806,1.876892502477266
2020-10-17,42.28865129648104,28.9,23.8,35.1,143.0,9.4,1007.9,28.1,74.0,0.0,10.9,42.952639162431055,0.18110361640852526,-0.8450914823585379
2020-10-18,35.25643209183374,29.2,25.2,33.2,127.0,9.4,1008.7,29.0,71.0,0.0,10.7,36.49145188932769,-0.0208726578780186,-1.2141471396159362
2020-10-19,11.785387581710618,29.3,25.3,35.0,118.0,10.1,1009.1,29.8,68.0,0.0,10.2,30.214460949798244,-0.28781528864193406,-18.141258079445695
2020-10-20,20.46851249603905,28.8,24.1,34.0,120.0,8.9,1009.1,28.5,72.0,3.2,10.1,25.440880849142864,-0.12757598190286965,-4.844792371200945
2020-10-21,25.025236885815684,28.1,24.2,33.6,146.0,8.5,1008.8,27.7,80.0,0.0,11.6,22.252868992245208,0.024908516726689648,2.7474593768437856
2020-10-22,24.47861628946879,28.6,23.6,34.3,154.0,9.1,1008.4,28.1,76.0,0.0,7.2,19.474317770730206,-0.29108048997277314,5.295379008711357
2020-10-23,18.78332930265114,28.9,23.8,34.5,133.0,9.1,1008.7,28.2,77.0,0.0,8.2,19.71218042371232,0.5213322852603806,-1.4501834063215593
2020-10-24,19.97256829819744,29.8,24.6,35.2,154.0,9.2,1009.4,29.4,75.0,0.0,9.7,18.048494119186042,0.18110361640852526,1.7429705626028733
2020-10-25,15.806573541228708,28.8,25.8,34.0,135.0,9.2,1009.4,28.9,77.0,0.0,10.5,15.024779028035185,-0.0208726578780186,0.8026671710715415
2020-10-26,13.450426152585424,28.3,25.2,35.6,138.0,9.4,1008.3,27.9,80.0,0.0,10.2,12.250435800881172,-0.28781528864193406,1.4878056403461852
2020-10-27,8.822708364355119,27.6,23.2,35.6,156.0,7.9,1008.9,26.5,80.0,10.9,7.3,10.444372511762921,-0.12757598190286965,-1.4940881655049327
2020-10-28,3.8592312477596793,29.4,23.4,34.8,131.0,8.9,1010.1,28.5,77.0,21.8,8.5,8.32571519556125,0.024908516726689648,-4.491392464528261
2020-10-29,5.0582136993907,26.8,22.4,35.0,130.0,8.6,1010.2,27.5,82.0,0.0,8.4,6.436759941780097,-0.29108048997277314,-1.0874657524166236
2020-10-30,6.140886278823381,28.7,21.5,33.2,151.0,7.9,1009.9,27.9,83.0,45.1,8.8,4.809656666283245,0.5213322852603806,0.8098973272797558
2020-10-31,5.141967084785746,28.0,25.1,33.2,148.0,8.3,1009.4,28.4,74.0,22.85,9.2,3.827152364050449,0.18110361640852526,1.1337111043267716
2020-11-01,2.5838867647606363,28.4,24.4,33.3,144.0,8.7,1009.1,28.1,77.0,0.6,2.9,4.222179276848525,-0.0208726578780186,-1.6174198542098703
2020-11-02,2.0607032241074545,28.2,25.0,33.0,135.0,8.0,1010.3,28.7,78.0,0.0,7.9,3.887267459930333,-0.28781528864193406,-1.5387489471809443
2020-11-03,1.945178248725543,29.1,23.6,34.8,124.0,8.3,1010.9,28.7,72.0,0.0,9.5,3.3910727106710334,-0.12757598190286965,-1.3183184800426209
2020-11-04,6.624419637346215,29.5,25.2,34.8,124.0,9.0,1010.6,29.1,74.0,0.0,9.0,2.9333170487269022,0.024908516726689648,3.6661940718926234
2020-11-05,2.7138309809633587,29.6,24.8,34.2,124.0,8.6,1010.4,28.7,77.0,0.0,8.6,2.8049549832051808,-0.29108048997277314,0.1999564877309511
2020-11-06,2.667523034008285,28.7,24.8,35.4,140.0,9.1,1010.9,28.4,77.0,0.0,9.8,2.705236078876995,0.5213322852603806,-0.5590453301290903
