READ_DATE,KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres
2020-02-05,0.9458860428229784,28.6,23.7,32.3,13.0,7.7,1008.0
2020-02-06,1.0435105636016049,27.4,17.5,32.0,315.0,9.3,1007.7
2020-02-07,2.5155344548191816,27.1,24.2,31.5,323.0,7.9,1008.7
2020-02-08,6.977104869245213,27.4,23.9,31.0,357.0,8.1,1009.5
2020-02-09,7.723840988300356,26.4,24.6,29.5,85.0,5.0,1009.8
2020-02-10,7.915516282119699,26.9,23.7,31.3,176.0,5.8,1009.8
2020-02-11,7.797590221311204,26.4,24.1,30.5,71.0,6.9,1011.0
2020-02-12,7.833926439536751,27.8,23.3,31.4,149.0,7.1,1011.5
2020-02-13,4.75724043028978,26.8,24.8,31.6,101.0,6.8,1010.4
2020-02-14,4.787307188900555,27.6,23.8,31.4,143.0,6.8,1009.7
2020-02-15,3.9803007688845966,27.7,24.5,32.9,137.0,7.5,1010.0
2020-02-16,4.814170892463412,27.3,24.3,32.2,108.0,7.5,1010.1
2020-02-17,4.712897257650567,26.8,24.0,31.2,96.0,7.1,1010.4
2020-02-18,4.710935617163682,27.4,23.9,31.0,308.0,8.0,1009.8
2020-02-19,4.793171720735109,27.1,24.0,31.2,303.0,7.5,1009.1
2020-02-20,3.253985933759307,26.3,23.4,28.0,308.0,9.9,1009.2
2020-02-21,3.4517907938709165,27.1,24.8,30.5,309.0,8.3,1010.4
2020-02-22,4.392548370999451,26.7,25.2,30.2,312.0,7.3,1010.5
2020-02-23,5.1916469806577705,27.4,23.8,30.6,298.0,9.1,1009.2
2020-02-24,3.4739728928604148,27.6,24.4,30.8,300.0,9.1,1009.0
2020-02-25,4.918685867372539,27.6,23.8,31.2,310.0,7.2,1008.7
2020-02-26,5.061678670344973,27.6,24.6,30.9,332.0,6.8,1008.3
2020-02-27,6.725649217824313,27.9,24.2,31.4,306.0,8.2,1008.0
2020-02-28,7.490099906835734,28.1,25.0,30.4,309.0,8.5,1007.2
2020-02-29,7.776595184039994,28.2,25.0,31.0,314.0,8.8,1006.6
2020-03-01,5.179994330185878,26.7,25.8,30.0,309.0,7.7,1007.6
2020-03-02,4.695877675512237,27.1,24.8,31.9,339.0,5.1,1008.1
2020-03-03,4.565958330482316,27.2,24.8,31.5,150.0,6.8,1008.4
2020-03-04,4.630727630314465,26.7,24.4,31.5,148.0,5.4,1008.2
2020-03-05,4.601363404982548,26.4,23.5,31.6,158.0,5.2,1008.2
2020-03-06,4.737149201173993,26.2,24.0,31.6,49.0,5.4,1009.6
2020-03-07,4.710975812917336,26.2,24.3,30.4,107.0,5.2,1010.4
2020-03-08,4.613461241358019,26.6,23.8,30.4,110.0,5.9,1009.7
2020-03-09,4.756190009257303,27.2,24.1,31.2,89.0,6.3,1008.4
2020-03-10,4.756803335268184,28.2,25.2,31.1,6.0,7.2,1008.1
2020-03-11,4.870406322974593,27.7,25.4,30.6,349.0,6.8,1008.8
2020-03-12,4.865511051120779,27.6,24.3,32.0,105.0,6.8,1010.4
2020-03-13,5.110980303599479,25.8,24.7,30.2,138.0,6.4,1011.3
2020-03-14,4.980143214671066,26.6,24.1,31.6,134.0,6.7,1009.8
2020-03-15,4.853666185968898,27.8,24.0,31.6,123.0,7.0,1009.4
2020-03-16,4.252833915257741,26.3,24.0,32.2,141.0,6.9,1010.2
2020-03-17,4.975935181753669,27.2,23.8,31.7,113.0,5.8,1010.8
2020-03-18,4.933841626221329,27.5,23.4,32.4,112.0,6.8,1010.2
2020-03-19,4.985107045642481,28.4,24.1,33.2,118.0,6.8,1010.3
2020-03-20,5.341223348511733,28.1,24.1,32.9,115.0,6.9,1010.3
2020-03-21,4.542087581369324,27.6,24.0,32.7,122.0,6.6,1011.0
2020-03-22,5.577389575985655,27.1,24.0,33.0,131.0,6.8,1010.5
2020-03-23,5.4982138619910925,26.7,24.3,32.2,138.0,6.5,1009.6
2020-03-24,6.166244313201261,27.4,24.2,32.6,120.0,7.7,1008.9
2020-03-25,7.0215833147912,28.1,23.6,33.6,123.0,7.7,1008.3
2020-03-26,6.006956397945189,28.4,24.1,32.6,120.0,8.0,1008.2
2020-03-27,5.987657378139409,26.9,25.1,30.3,110.0,6.3,1008.7
2020-03-28,5.418859731948513,28.5,23.6,32.6,102.0,5.9,1009.0
2020-03-29,5.148134979250362,27.8,25.0,33.6,121.0,6.1,1008.3
2020-03-30,5.523161956229732,28.2,24.6,33.4,124.0,6.7,1008.4
2020-03-31,5.444442078894629,28.6,24.5,33.4,119.0,6.5,1009.1
2020-04-01,5.557055095493776,28.4,25.0,32.5,123.0,6.6,1009.3
2020-04-02,5.523884066018286,28.8,25.0,33.0,134.0,6.2,1009.0
2020-04-03,5.757722456661539,28.6,25.2,32.0,52.0,6.1,1009.2
2020-04-04,5.57202073798006,28.1,25.0,31.8,111.0,6.3,1009.6
2020-04-05,5.618742192067983,27.3,25.1,30.8,110.0,6.5,1009.6
2020-04-06,5.419554097547742,28.0,24.4,31.9,171.0,6.4,1009.4
2020-04-07,5.565076176437252,27.4,24.2,33.5,140.0,6.2,1009.1
2020-04-08,6.279185042856333,26.4,24.3,33.3,132.0,6.1,1009.7
2020-04-09,6.983609305892588,28.1,23.4,33.0,118.0,6.6,1010.7
2020-04-10,7.19303923699544,28.0,23.8,33.6,120.0,7.2,1010.7
2020-04-11,7.721679075039766,26.6,23.9,31.4,134.0,7.3,1010.1
2020-04-12,7.467938574551311,26.6,23.2,32.6,127.0,6.2,1009.4
2020-04-13,7.765391889061989,27.8,23.0,32.0,114.0,6.1,1009.3
2020-04-14,7.974305389504122,27.4,24.4,32.4,94.0,6.7,1010.4
2020-04-15,8.224070856985241,28.0,23.8,32.8,132.0,6.6,1010.6
2020-04-16,7.9771580955256765,28.7,24.8,33.0,134.0,6.7,1009.7
2020-04-17,8.133763105135756,28.2,25.1,32.4,120.0,6.3,1009.9
2020-04-18,7.893353380208485,28.6,24.2,35.8,133.0,6.4,1010.1
2020-04-19,7.959481999215714,27.1,25.0,32.5,127.0,6.6,1010.3
2020-04-20,8.31322057104829,28.2,23.8,32.7,146.0,7.3,1010.1
2020-04-21,8.176066311027759,28.8,24.1,34.1,121.0,7.6,1009.6
2020-04-22,10.042412087394556,29.3,24.6,34.6,122.0,7.8,1009.5
2020-04-23,8.451007308252668,28.8,24.8,34.8,134.0,10.4,1009.3
2020-04-24,8.470021600302012,28.8,23.8,34.2,135.0,9.6,1009.1
2020-04-25,8.465702404519076,29.0,24.2,34.2,136.0,10.0,1009.3
2020-04-26,8.563548496521278,28.8,24.4,33.5,131.0,9.9,1009.5
2020-04-27,8.245578468144009,28.1,23.4,34.1,122.0,8.9,1009.7
2020-04-28,8.513617626548141,27.7,23.5,33.8,113.0,8.2,1009.9
2020-04-29,8.591446804529733,27.2,23.7,33.4,123.0,8.1,1009.8
2020-04-30,7.861303967325079,27.9,22.8,33.9,128.0,9.3,1009.9
2020-05-01,8.627596265714644,28.2,23.8,34.2,129.0,8.0,1009.2
2020-05-02,9.196502765175904,29.2,24.0,34.0,131.0,8.7,1008.5
2020-05-03,8.911542081679242,28.6,23.7,34.4,125.0,8.7,1009.3
2020-05-04,9.066352173050488,29.1,24.7,34.8,127.0,9.9,1010.0
2020-05-05,9.02401876490991,28.5,23.6,34.8,131.0,9.3,1009.7
2020-05-06,8.625626711250513,29.4,24.0,35.3,120.0,8.8,1009.5
2020-05-07,8.669109974028107,29.6,24.9,35.6,115.0,8.6,1009.3
2020-05-08,9.300876533910872,28.5,25.1,35.0,130.0,9.4,1008.8
2020-05-09,8.802905534358915,28.2,23.3,35.1,129.0,9.7,1009.6
2020-05-10,9.230257108404636,28.1,22.6,34.2,120.0,8.9,1010.1
2020-05-11,8.397204842401047,28.1,23.2,33.6,120.0,8.5,1010.1
2020-05-12,10.079917272144597,28.7,23.4,34.8,135.0,10.7,1009.8
2020-05-13,9.879948202196664,28.5,24.1,34.2,137.0,12.5,1010.0
2020-05-14,10.391737013016172,28.4,23.2,34.0,135.0,11.5,1009.6
2020-05-15,9.387324694600691,28.7,24.0,34.0,133.0,11.5,1008.5
2020-05-16,9.103905859419667,29.6,24.6,34.6,135.0,11.8,1007.6
2020-05-17,10.737402551616585,29.2,25.0,34.3,133.0,11.5,1006.9
2020-05-18,10.74233308733428,29.7,25.1,35.0,122.0,9.0,1007.3
2020-05-19,10.74233308733428,26.9,25.5,30.0,136.0,5.9,1008.5
2020-05-20,10.74233308733428,26.3,24.9,31.0,131.0,8.7,1008.9
2020-05-21,10.74233308733428,27.9,24.0,32.1,131.0,7.3,1009.2
2020-05-22,10.74233308733428,27.6,24.4,31.2,146.0,7.2,1009.3
2020-05-23,10.72656390112421,26.3,24.9,32.2,128.0,5.4,1009.7
2020-05-24,9.009943905474758,28.1,24.2,32.8,103.0,5.7,1010.6
2020-05-25,9.443252803393946,27.8,25.0,32.8,174.0,6.2,1011.1
2020-05-26,9.30469348434893,28.3,25.1,32.7,107.0,6.2,1010.8
2020-05-27,9.607013430647372,28.0,24.1,32.9,141.0,6.1,1011.1
2020-05-28,10.346798632840157,27.6,24.6,31.8,131.0,7.3,1011.5
2020-05-29,10.543517891732517,27.6,24.1,33.0,130.0,7.5,1011.7
2020-05-30,10.543517891732517,28.6,24.6,33.6,121.0,7.6,1011.5
2020-05-31,10.543517891732517,28.8,24.3,33.5,117.0,6.9,1012.0
2020-06-01,10.543517891732517,27.7,24.7,33.0,131.0,11.9,1011.5
2020-06-02,10.376552530757223,28.1,23.5,33.6,125.0,9.9,1011.2
2020-06-03,6.221363659421013,27.4,22.8,33.4,128.0,10.4,1011.6
2020-06-04,6.6189707231174415,27.5,22.5,32.3,131.0,12.0,1011.6
2020-06-05,5.894019755951207,27.2,22.8,32.6,138.0,11.9,1010.8
2020-06-06,6.464964778140165,27.1,23.2,32.6,140.0,11.8,1010.5
2020-06-07,6.466119352418082,26.7,22.4,31.2,128.0,9.1,1009.6
2020-06-08,6.466119352418082,26.9,22.4,32.4,122.0,9.2,1010.2
2020-06-09,6.466119352418082,26.3,22.0,33.0,133.0,9.4,1011.0
2020-06-10,6.389588025418276,26.8,21.5,33.0,125.0,8.4,1010.6
2020-06-11,4.581283898852827,27.1,22.2,33.0,121.0,7.6,1009.4
2020-06-12,4.070486641825625,28.0,22.8,33.5,123.0,8.4,1008.7
2020-06-13,4.014258443763716,27.9,24.6,32.0,126.0,8.1,1009.2
2020-06-14,3.541220778082677,28.3,24.2,34.3,131.0,9.0,1010.3
2020-06-15,2.05524145201219,27.7,24.6,33.2,129.0,11.1,1010.9
2020-06-16,0.965189638861022,28.1,22.0,33.8,125.0,11.2,1010.2
2020-06-17,1.2916022762574435,28.3,23.6,33.8,136.0,12.6,1010.5
2020-06-18,1.2916022762574435,28.1,23.8,33.7,132.0,13.0,1010.8
2020-06-19,1.2916022762574435,27.6,23.5,33.5,137.0,14.5,1011.4
2020-06-20,1.2895789360201844,27.4,23.1,33.2,133.0,14.6,1010.5
2020-06-21,0.9552525015361132,27.4,23.4,33.0,135.0,13.5,1009.1
2020-06-22,1.0039608557139392,27.1,22.0,33.1,130.0,10.8,1009.4
2020-06-23,0.9199697619230576,27.9,22.4,33.6,140.0,14.8,1009.7
2020-06-24,1.0877090848441815,26.8,23.2,34.0,134.0,13.7,1010.5
2020-06-25,1.1980364762418818,27.0,22.0,33.0,132.0,11.4,1010.0
2020-06-26,1.1980364762418818,27.2,21.9,33.6,133.0,9.8,1009.8
2020-06-27,1.1980364762418818,26.8,22.0,32.8,134.0,9.1,1010.6
2020-06-28,1.1997532949662293,27.2,22.6,33.7,131.0,9.2,1011.2
2020-06-29,0.8682099423237774,26.8,22.2,31.8,133.0,12.5,1011.0
2020-06-30,0.8838097542194688,27.2,22.4,33.0,127.0,10.9,1010.3
2020-07-01,0.9163414769696744,27.1,21.8,33.4,132.0,11.4,1010.1
2020-07-02,0.9363385273457688,26.8,22.3,33.2,135.0,11.0,1010.0
2020-07-03,0.9036227216273456,26.4,21.7,32.2,131.0,12.4,1011.6
2020-07-04,0.8880849819276112,27.3,21.6,33.4,132.0,10.0,1011.2
2020-07-05,0.8470328691668075,28.0,22.6,33.0,135.0,10.5,1010.1
2020-07-06,0.88157992534197,27.2,23.7,32.4,138.0,12.3,1010.2
2020-07-07,0.8547275002158735,27.8,22.4,33.5,135.0,12.7,1010.3
2020-07-08,0.6209681309281397,27.7,23.0,33.6,134.0,13.3,1009.4
2020-07-09,0.7635775725281276,26.5,23.6,32.9,127.0,13.9,1009.0
2020-07-10,0.8064841496287508,27.0,22.4,33.8,132.0,13.3,1009.9
2020-07-11,0.8448183957059476,27.1,22.2,33.2,133.0,11.5,1010.3
2020-07-12,0.842127680692983,27.4,22.5,33.0,129.0,11.4,1010.0
2020-07-13,0.876030280000235,27.7,22.5,33.2,125.0,10.4,1009.7
2020-07-14,0.8297381751398234,28.0,22.6,33.5,127.0,10.0,1009.9
2020-07-15,0.8345404796443345,26.9,23.4,33.0,131.0,13.0,1009.8
2020-07-16,0.8048692158365299,26.6,21.2,33.8,127.0,10.4,1009.4
2020-07-17,0.8057544448496151,27.4,22.0,32.6,116.0,8.1,1009.2
2020-07-18,0.7230234274750561,28.1,23.8,34.0,129.0,10.7,1009.3
2020-07-19,0.765421156348517,27.8,22.2,33.1,126.0,10.1,1009.3
2020-07-20,0.7581801675651748,27.5,24.0,33.2,127.0,9.4,1009.2
2020-07-21,0.7048713553575547,27.1,22.8,33.4,115.0,8.4,1009.8
2020-07-22,0.7551784280362276,27.6,22.0,33.7,128.0,10.3,1009.6
2020-07-23,0.7551116243009393,26.6,22.5,33.0,136.0,13.5,1009.9
2020-07-24,0.7737848305571658,25.7,20.9,32.4,139.0,14.2,1010.6
2020-07-25,0.7822363140032814,25.7,20.7,32.2,134.0,16.5,1011.0
2020-07-26,0.7569089154196104,26.0,20.2,32.0,137.0,12.8,1011.2
2020-07-27,0.7606330960105171,26.7,21.2,32.3,139.0,13.0,1010.4
2020-07-28,0.7278484320791967,25.5,22.3,31.8,135.0,13.6,1010.3
2020-07-29,0.7823398111944,25.9,19.0,32.5,131.0,11.8,1010.3
2020-07-30,0.789228657535812,26.7,21.2,33.1,131.0,11.8,1010.8
2020-07-31,0.7930905281653368,26.8,21.8,33.8,130.0,13.4,1010.4
2020-08-01,0.7586726279660468,25.5,21.5,32.6,132.0,12.6,1010.4
2020-08-02,0.7718980231915071,25.8,19.5,32.6,129.0,9.4,1010.2
2020-08-03,0.7037729446920921,25.9,20.8,33.0,125.0,9.5,1009.6
2020-08-04,0.7302216498729922,27.6,21.0,33.6,122.0,9.2,1009.2
2020-08-05,0.7332199750164851,26.8,23.2,31.0,130.0,11.5,1009.7
2020-08-06,0.7225418800427016,26.5,23.3,32.6,128.0,13.0,1010.2
2020-08-07,0.8053878876496614,26.1,20.6,31.8,119.0,8.8,1010.3
2020-08-08,0.8576004436519625,26.4,20.8,33.0,119.0,8.4,1010.0
2020-08-09,2.5303723582372624,27.1,22.3,33.4,119.0,7.7,1010.4
2020-08-10,4.502973920952738,27.6,22.8,32.5,110.0,7.9,1011.3
2020-08-11,5.203142768998556,29.1,23.9,34.6,107.0,7.8,1011.7
2020-08-12,6.998637503219555,28.2,24.8,33.2,129.0,7.1,1012.0
2020-08-13,7.466844891126851,28.0,23.9,34.4,136.0,10.6,1011.0
2020-08-14,5.720980956834666,27.4,23.8,33.4,111.0,8.5,1010.0
2020-08-15,4.786849623834315,27.7,22.8,33.8,115.0,8.5,1010.3
2020-08-16,4.888385532416833,27.7,22.2,34.2,113.0,8.8,1010.7
2020-08-17,4.990598860151776,27.9,23.2,34.6,137.0,10.8,1010.5
2020-08-18,5.044742286762616,27.4,22.9,34.8,131.0,13.1,1009.9
2020-08-19,4.842467392840789,27.2,21.4,33.2,130.0,13.5,1009.6
2020-08-20,4.91004487723395,27.2,22.2,33.9,120.0,9.7,1010.6
2020-08-21,4.919387350388322,27.8,22.4,34.6,110.0,8.5,1011.9
2020-08-22,5.107662959184045,28.2,21.0,35.5,127.0,10.3,1012.5
2020-08-23,5.091941815550829,27.9,22.3,35.4,127.0,11.0,1011.4
2020-08-24,5.128584955990585,27.9,22.2,34.2,114.0,9.2,1011.4
2020-08-25,5.0878235734273725,27.9,22.9,35.0,129.0,10.7,1012.1
2020-08-26,5.120870307751964,27.8,22.4,35.0,136.0,16.5,1012.2
2020-08-27,5.066228909649343,28.1,22.0,33.4,126.0,11.3,1010.2
2020-08-28,5.082641886252802,28.2,23.3,34.2,122.0,10.6,1009.6
2020-08-29,5.689397412791959,28.2,23.5,35.0,135.0,14.2,1009.7
2020-08-30,6.053123805865842,27.7,22.4,35.1,129.0,13.3,1009.5
2020-08-31,5.52950538675319,28.5,22.1,35.6,134.0,14.1,1009.4
2020-09-01,5.288485337708869,28.7,22.9,35.4,131.0,10.3,1009.4
2020-09-02,6.160760594158856,28.9,24.6,35.0,131.0,11.1,1009.5
2020-09-03,6.692918041085519,28.8,24.2,35.4,124.0,9.9,1010.4
2020-09-04,6.606599351700237,29.8,24.7,36.8,137.0,11.3,1009.9
2020-09-05,6.573072626077523,28.2,23.6,36.0,129.0,9.8,1008.7
2020-09-06,6.416350271641875,28.5,23.2,34.4,118.0,10.4,1009.0
2020-09-07,7.274045340156089,28.8,23.7,35.8,120.0,10.6,1010.4
2020-09-08,7.1462007034459765,28.3,22.6,34.3,115.0,9.8,1011.3
2020-09-09,6.882379333480142,27.9,23.9,36.0,137.0,9.7,1009.9
2020-09-10,6.943058612368714,28.0,22.7,35.4,134.0,10.7,1008.4
2020-09-11,7.017626137680684,29.0,22.0,36.0,132.0,11.4,1009.5
2020-09-12,7.257760037142035,28.2,23.2,35.6,120.0,11.3,1010.8
2020-09-13,7.335751262397989,28.4,22.2,34.3,132.0,11.3,1010.9
2020-09-14,7.008627178323054,27.2,22.5,35.0,128.0,10.4,1010.5
2020-09-15,7.346849251958994,28.0,21.8,35.2,135.0,10.4,1010.8
2020-09-16,7.119623082313338,27.5,23.2,34.4,123.0,9.4,1010.9
2020-09-17,7.285040080754597,28.2,23.9,34.6,119.0,8.5,1010.5
2020-09-18,7.177754995244931,28.9,22.8,35.1,108.0,8.3,1010.1
2020-09-19,6.938538850595699,28.7,24.2,34.8,121.0,9.1,1009.8
2020-09-20,6.994234111612389,29.4,23.6,35.8,114.0,9.7,1009.8
2020-09-21,7.028053729764955,29.6,24.2,36.0,136.0,11.9,1009.3
2020-09-22,6.901545804591208,30.2,25.6,36.6,141.0,11.3,1009.5
2020-09-23,7.35930188604921,29.6,25.0,37.4,135.0,11.3,1010.2
2020-09-24,7.547457602713994,28.4,23.2,35.2,126.0,9.2,1010.9
2020-09-25,7.093248750899,29.7,23.6,36.7,143.0,9.7,1010.3
2020-09-26,7.1940562264829895,29.7,25.4,36.8,145.0,11.2,1009.8
2020-09-27,7.156569119005344,30.4,25.2,37.3,139.0,11.2,1010.4
2020-09-28,7.372046086806255,30.1,25.4,36.8,141.0,12.6,1010.6
2020-09-29,7.591339519370524,29.9,25.2,36.7,138.0,11.5,1009.7
2020-09-30,7.320850675404404,29.4,24.6,36.4,134.0,10.4,1008.8
2020-10-01,7.048486664481781,30.4,24.2,36.7,125.0,10.0,1008.6
2020-10-02,7.708979094199542,29.3,25.7,36.4,141.0,10.7,1008.9
2020-10-03,7.127336916351712,28.9,23.6,36.2,138.0,9.9,1009.9
2020-10-04,7.662194733618398,29.9,23.2,36.5,137.0,12.3,1009.7
2020-10-05,7.385061930847787,29.6,24.0,36.4,140.0,11.8,1009.0
2020-10-06,5.968508236841916,28.6,24.8,34.6,145.0,13.4,1009.1
2020-10-07,7.272255566737637,28.7,23.2,35.4,144.0,11.7,1008.5
2020-10-08,7.190419525123247,29.2,23.4,35.4,135.0,11.8,1008.5
2020-10-09,7.713602644149,29.4,24.6,35.8,123.0,10.4,1008.6
2020-10-10,7.9456871399039,28.0,25.2,34.8,127.0,8.5,1008.7
2020-10-11,7.979636861708541,27.5,24.0,34.1,146.0,9.6,1008.3
2020-10-12,7.964548433578408,29.2,23.4,35.4,141.0,9.7,1008.0
2020-10-13,8.975466743385,29.9,24.1,37.2,128.0,9.2,1008.5
2020-10-14,8.891216756234762,29.3,24.2,36.0,122.0,9.0,1008.8
2020-10-15,8.68459745294484,29.6,25.2,36.8,148.0,9.6,1008.6
2020-10-16,9.035771922850744,28.9,24.6,36.9,132.0,9.6,1007.9
2020-10-17,9.164169049950866,28.9,23.8,35.1,143.0,9.4,1007.9
2020-10-18,9.492393979343476,29.2,25.2,33.2,127.0,9.4,1008.7
2020-10-19,10.160190803067492,29.3,25.3,35.0,118.0,10.1,1009.1
2020-10-20,9.351792802351431,28.8,24.1,34.0,120.0,8.9,1009.1
2020-10-21,9.5393405242357,28.1,24.2,33.6,146.0,8.5,1008.8
2020-10-22,9.2703180607754,28.6,23.6,34.3,154.0,9.1,1008.4
2020-10-23,9.2703180607754,28.9,23.8,34.5,133.0,9.1,1008.7
2020-10-24,9.2703180607754,29.8,24.6,35.2,154.0,9.2,1009.4
2020-10-25,9.2703180607754,28.8,25.8,34.0,135.0,9.2,1009.4
2020-10-26,9.2703180607754,28.3,25.2,35.6,138.0,9.4,1008.3
2020-10-27,8.688123185507816,27.6,23.2,35.6,156.0,7.9,1008.9
2020-10-28,7.6818915742745615,29.4,23.4,34.8,131.0,8.9,1010.1
2020-10-29,9.259784226396468,26.8,22.4,35.0,130.0,8.6,1010.2
2020-10-30,9.842067373225456,28.7,21.5,33.2,151.0,7.9,1009.9
2020-10-31,9.511977150065691,28.0,25.1,33.2,148.0,8.3,1009.4
2020-11-01,9.41401045518422,28.4,24.4,33.3,144.0,8.7,1009.1
2020-11-02,9.661439074660311,28.2,25.0,33.0,135.0,8.0,1010.3
2020-11-03,9.640913593358668,29.1,23.6,34.8,124.0,8.3,1010.9
2020-11-04,10.472721106960956,29.5,25.2,34.8,124.0,9.0,1010.6
2020-11-05,10.951706448570327,29.6,24.8,34.2,124.0,8.6,1010.4
2020-11-06,9.832447242873611,28.7,24.8,35.4,140.0,9.1,1010.9
2020-11-07,10.668846684896442,29.1,24.5,35.4,160.0,9.6,1009.9
2020-11-08,11.677740446493743,29.2,24.6,35.8,153.0,9.5,1009.3
2020-11-09,11.13681719292572,29.3,25.1,36.1,160.0,10.7,1009.1
2020-11-10,9.462316179490184,29.6,24.3,36.2,135.0,9.8,1008.9
2020-11-11,10.124164953430718,29.3,25.4,35.8,109.0,9.9,1009.9
2020-11-12,10.358475696878484,29.9,25.2,36.0,153.0,9.1,1009.6
2020-11-13,10.77017723855782,29.6,25.4,33.8,153.0,9.1,1008.2
2020-11-14,9.65681452789879,29.7,25.9,36.0,145.0,10.4,1008.1
2020-11-15,9.628975484870145,29.1,24.8,35.2,145.0,9.5,1009.3
2020-11-16,9.936437405773178,30.8,24.8,38.3,125.0,9.8,1008.7
2020-11-17,8.881173817948136,29.3,25.7,36.8,135.0,9.4,1007.7
2020-11-18,9.940319249178858,29.5,25.0,36.8,132.0,8.3,1007.4
2020-11-19,9.310606726549766,28.7,24.8,37.0,112.0,9.1,1007.6
2020-11-20,9.618786412609383,27.8,25.1,35.4,132.0,8.4,1007.5
2020-11-21,11.651442676843176,29.3,24.4,35.0,146.0,7.9,1007.3
2020-11-22,8.649584768856911,27.8,25.5,33.2,149.0,7.7,1008.1
2020-11-23,9.858534843687153,27.4,24.3,32.2,131.0,8.4,1008.2
2020-11-24,9.729835572891764,26.9,24.6,33.0,139.0,7.2,1007.5
2020-11-25,9.858640146661417,27.1,23.6,32.2,129.0,6.9,1006.9
2020-11-26,9.89199125239484,27.1,24.3,31.4,112.0,7.0,1007.2
2020-11-27,9.670645245373374,27.0,23.5,31.9,125.0,6.7,1007.8
2020-11-28,6.853953541064115,27.9,24.6,32.6,124.0,7.0,1007.8
2020-11-29,7.8216185403755505,27.9,24.7,31.7,135.0,7.5,1007.4
2020-11-30,7.411031458115219,27.4,24.7,31.6,147.0,6.0,1007.8
2020-12-01,8.619789272190742,26.6,24.7,29.8,127.0,5.9,1008.3
2020-12-02,8.671226041450419,26.8,24.5,30.8,118.0,6.6,1007.7
2020-12-03,8.616042320085231,27.6,24.1,32.0,113.0,6.9,1007.1
2020-12-04,8.618807294956149,26.2,24.7,32.6,124.0,5.8,1006.7
2020-12-05,7.195474629613877,27.0,23.5,31.4,57.0,5.6,1006.8
2020-12-06,6.571858152679089,26.7,24.6,29.7,333.0,6.9,1007.4
2020-12-07,7.264342602286592,27.3,24.3,31.2,308.0,12.1,1007.7
2020-12-08,6.402669154407334,27.7,24.6,31.0,308.0,13.7,1007.4
2020-12-09,6.281047252971985,26.4,25.3,30.0,313.0,14.0,1006.4
2020-12-10,6.734059607154886,26.7,24.4,30.0,312.0,15.7,1007.0
2020-12-11,6.187852941475415,26.8,25.6,30.0,309.0,10.8,1007.7
2020-12-12,6.32227950601404,24.8,23.9,29.4,325.0,5.3,1007.7
2020-12-13,7.261755423125618,26.3,23.8,30.0,58.0,6.4,1007.5
2020-12-14,5.465542916683063,25.8,24.1,30.8,130.0,5.6,1007.6
2020-12-15,3.0287861521866337,25.7,23.2,30.0,152.0,6.2,1008.0
2020-12-16,2.703237480420937,25.8,23.7,30.8,114.0,5.8,1007.3
2020-12-17,2.92634150445854,26.9,22.9,30.9,143.0,5.9,1006.3
2020-12-18,2.9287091834088685,28.1,24.0,32.6,189.0,6.5,1005.5
2020-12-19,2.4981825339393247,26.4,24.6,31.2,198.0,6.0,1005.5
2020-12-20,2.1264094324470166,26.8,23.6,31.2,73.0,5.9,1006.1
2020-12-21,1.0671520369895913,28.6,24.0,33.8,109.0,6.0,1006.1
2020-12-22,1.3649158586549437,27.9,24.5,32.5,139.0,5.6,1006.2
2020-12-23,1.3649158586549437,27.0,22.6,32.5,122.0,6.5,1006.1
2020-12-24,1.3649158586549437,26.9,22.8,31.4,127.0,7.0,1006.6
2020-12-25,1.3649158586549437,27.5,23.2,31.2,133.0,7.8,1007.5
2020-12-26,1.3649158586549437,27.5,23.0,31.0,126.0,7.7,1008.1
2020-12-27,1.3649158586549437,27.1,23.2,31.2,116.0,7.4,1007.7
2020-12-28,1.3649158586549437,27.1,24.3,31.3,137.0,6.6,1006.7
2020-12-29,1.3649158586549437,28.0,23.0,31.8,100.0,6.9,1006.6
2020-12-30,1.3649158586549437,26.6,24.3,32.0,119.0,5.8,1006.7
2020-12-31,1.3649158586549437,27.3,23.4,31.6,121.0,6.2,1007.0
2021-01-01,1.3600652146216,27.4,24.3,31.2,99.0,6.1,1007.5
2021-01-02,0.8987442400592385,27.4,24.4,31.6,121.0,7.0,1007.4
2021-01-03,0.7276974233535981,27.8,23.6,31.3,141.0,7.1,1007.0
2021-01-04,0.9563515380366884,27.6,24.6,31.3,340.0,7.7,1006.7
2021-01-05,1.1732910907221048,26.7,24.0,30.0,345.0,6.8,1006.9
2021-01-06,0.8675782095197023,25.8,24.2,30.4,99.0,5.6,1006.8
2021-01-07,0.7883162810705762,26.1,24.0,31.0,97.0,5.6,1006.0
2021-01-08,0.7855295228311912,25.7,23.7,30.8,133.0,5.3,1006.2
2021-01-09,1.068844960720211,27.7,23.3,31.4,137.0,6.3,1005.8
2021-01-10,1.0707763883907222,27.5,23.5,31.3,70.0,7.3,1006.2
2021-01-11,0.945849052806165,27.8,24.3,32.0,75.0,7.1,1006.9
2021-01-12,0.8250102588664269,27.8,24.7,32.8,107.0,6.6,1007.1
2021-01-13,0.868672293867636,28.2,24.4,33.2,127.0,6.3,1006.9
2021-01-14,0.6636869049521875,28.0,24.8,32.5,137.0,7.0,1007.2
2021-01-15,0.839463852510983,26.6,24.5,32.4,129.0,6.8,1006.3
