KWH_EXP,tavg,tmin,tmax,wdir,wspd,pres,Tavg,RH_avg,RR,ss,trend,seasonal,residual
69.18925183578723,28.6,23.7,32.3,13.0,7.7,1008.0,27.2,76.0,0.0,10.7,67.63452969339731,-0.1030000076245759,1.657722150014496
68.96144520318562,27.4,17.5,32.0,315.0,9.3,1007.7,27.7,82.0,0.0,11.1,63.679489600525976,-0.12076585755613664,5.40272146021578
72.82911473137885,27.1,24.2,31.5,323.0,7.9,1008.7,27.8,84.0,0.0,10.4,64.46909235315722,0.2989579129809117,8.061064465240717
56.71835760195524,27.4,23.9,31.0,357.0,8.1,1009.5,27.0,89.0,56.2,3.1,63.53814566657845,0.3080761707632548,-7.127864235386466
41.93893739895416,26.4,24.6,29.5,85.0,5.0,1009.8,26.6,86.0,0.0,4.7,58.113091561242385,0.2465543313188099,-16.420708493607034
67.93573542393307,26.9,23.7,31.3,176.0,5.8,1009.8,26.9,86.0,2.1,0.0,58.7883752192937,-0.18857138891549835,9.335931593554868
67.19417747085497,26.4,24.1,30.5,71.0,6.9,1011.0,26.0,90.0,2.6,7.8,58.04098281758655,-0.44125116096676553,9.59444581423518
31.21387309843476,27.8,23.3,31.4,149.0,7.1,1011.5,26.8,86.0,8.7,4.1,60.181420782809525,-0.1030000076245759,-28.86454767675019
73.6884308095449,26.8,24.8,31.6,101.0,6.8,1010.4,26.5,88.0,0.0,10.1,66.57251440263417,-0.12076585755613664,7.2366822644668645
67.5973679194288,27.6,23.8,31.4,143.0,6.8,1009.7,27.0,86.0,6.4,7.4,68.78674734909352,0.2989579129809117,-1.4883373426456232
71.70142335851601,27.7,24.5,32.9,137.0,7.5,1010.0,27.4,83.0,0.0,7.1,70.61606223256649,0.3080761707632548,0.7772849551862634
86.67659273772672,27.3,24.3,32.2,108.0,7.5,1010.1,27.3,84.0,0.5,7.9,77.77417359559405,0.2465543313188099,8.655864810813862
83.43536604914844,26.8,24.0,31.2,96.0,7.1,1010.4,26.6,87.0,0.8,9.1,78.96918232967109,-0.18857138891549835,4.654755108392855
79.99938165516589,27.4,23.9,31.0,308.0,8.0,1009.8,26.9,86.0,1.1,5.8,77.70654760918626,-0.44125116096676553,2.7340852069463972
81.32065263962758,27.1,24.0,31.2,303.0,7.5,1009.1,26.5,87.0,0.0,7.9,77.92521231892437,-0.1030000076245759,3.4984403283277916
82.05349194808419,26.3,23.4,28.0,308.0,9.9,1009.2,26.4,92.0,17.6,5.8,76.67716290241005,-0.12076585755613664,5.497094903230277
58.758924876035024,27.1,24.8,30.5,309.0,8.3,1010.4,26.7,91.0,27.5,0.0,76.11204295357462,0.2989579129809117,-17.6520759905205
73.2320763266828,26.7,25.2,30.2,312.0,7.3,1010.5,27.0,90.0,2.8,4.0,75.98624424302605,0.3080761707632548,-3.062244087106504
77.9402468221265,27.4,23.8,30.6,298.0,9.1,1009.2,26.9,88.0,14.1,5.7,77.10734697259197,0.2465543313188099,0.5863455182157176
79.47952640730037,27.6,24.4,30.8,300.0,9.1,1009.0,27.2,85.0,8.8,10.4,77.89466656464467,-0.18857138891549835,1.7734312315712015
79.11879068132589,27.6,23.8,31.2,310.0,7.2,1008.7,27.4,86.0,3.5,10.4,82.13221795124623,-0.44125116096676553,-2.5721761089535766
89.16837174658906,27.6,24.6,30.9,332.0,6.8,1008.3,27.5,88.0,0.1,10.4,83.86176753637979,-0.1030000076245759,5.409604217833849
87.56472909245315,27.9,24.2,31.4,306.0,8.2,1008.0,27.3,88.0,0.0,8.1,85.57515730187919,-0.12076585755613664,2.1103376481300984
88.42178458224588,28.1,25.0,30.4,309.0,8.5,1007.2,27.4,86.0,0.8,8.7,86.32328874251475,0.2989579129809117,1.7995379267502172
85.33892342261775,28.2,25.0,31.0,314.0,8.8,1006.6,27.3,91.0,18.6,9.8,88.18534817895177,0.3080761707632548,-3.1545009270972715
89.93397518062234,26.7,25.8,30.0,309.0,7.7,1007.6,27.2,92.0,33.0,4.0,83.72355001687892,0.2465543313188099,5.963870832424613
84.71644649174927,27.1,24.8,31.9,339.0,5.1,1008.1,27.2,87.0,5.0,1.6,82.54707998888279,-0.18857138891549835,2.3579378917819795
92.15320673638502,27.2,24.8,31.5,150.0,6.8,1008.4,27.0,89.0,6.4,5.2,81.52803597467232,-0.44125116096676553,11.06642192267946
57.93578461207911,26.7,24.4,31.5,148.0,5.4,1008.2,26.6,90.0,8.4,8.5,75.52161449035374,-0.1030000076245759,-17.482829870650054
79.32943889648014,26.4,23.5,31.6,158.0,5.2,1008.2,26.3,88.0,20.6,1.5,75.10173226371487,-0.12076585755613664,4.348472490321413
81.28847648277271,26.2,24.0,31.6,49.0,5.4,1009.6,26.1,90.0,58.0,6.4,73.24603776222428,0.2989579129809117,7.74348080756752
43.29397303238764,26.2,24.3,30.4,107.0,5.2,1010.4,26.2,91.0,4.8,0.6,72.09789518362733,0.3080761707632548,-29.111998322002943
86.99479959415025,26.6,23.8,30.4,110.0,5.9,1009.7,26.3,88.0,3.0,2.1,75.95099430326688,0.2465543313188099,10.79725095956456
71.72658498131513,27.2,24.1,31.2,89.0,6.3,1008.4,26.5,87.0,1.9,4.1,74.78718562604578,-0.18857138891549835,-2.872029255815157
84.11620868620632,28.2,25.2,31.1,6.0,7.2,1008.1,27.9,84.0,14.15,5.5,72.55955961343014,-0.44125116096676553,11.997900233742946
84.90747844955602,27.7,25.4,30.6,349.0,6.8,1008.8,27.6,88.0,26.4,6.7,78.98481826614444,-0.1030000076245759,6.025660191036156
71.18277815593252,27.6,24.3,32.0,105.0,6.8,1010.4,27.2,86.0,0.0,6.2,78.56591541284448,-0.12076585755613664,-7.262371399355814
65.69509439446314,25.8,24.7,30.2,138.0,6.4,1011.3,26.2,89.0,0.3,5.9,81.67960500143872,0.2989579129809117,-16.283468519956486
88.27078360138778,26.6,24.1,31.6,134.0,6.7,1009.8,26.7,85.0,11.2,3.4,82.41718238207461,0.3080761707632548,5.545525048549908
84.06247962105034,27.8,24.0,31.6,123.0,7.0,1009.4,27.6,82.0,1.5,2.8,80.83765290923908,0.2465543313188099,2.978272380492451
93.5224121014749,26.3,24.0,32.2,141.0,6.9,1010.2,26.6,84.0,0.0,10.1,80.71539677211568,-0.18857138891549835,12.995586718274716
89.2792503506576,27.2,23.8,31.7,113.0,5.8,1010.8,27.1,83.0,34.8,5.8,82.86744872930808,-0.44125116096676553,6.853052782316291
73.8507721397073,27.5,23.4,32.4,112.0,6.8,1010.2,27.4,80.0,0.0,7.2,81.91002724684135,-0.1030000076245759,-7.956255099509473
70.32698519606879,28.4,24.1,33.2,118.0,6.8,1010.3,28.2,79.0,6.1,10.7,80.24641970445953,-0.12076585755613664,-9.7986686508346
80.7594580948099,28.1,24.1,32.9,115.0,6.9,1010.3,27.8,77.0,0.0,11.4,76.59060107241551,0.2989579129809117,3.8698991094134794
81.56883322412075,27.6,24.0,32.7,122.0,6.6,1011.0,27.8,79.0,0.0,9.9,73.63458805886529,0.3080761707632548,7.626168994492207
72.41722682437752,27.1,24.0,33.0,131.0,6.8,1010.5,27.2,86.0,39.2,10.2,72.56557555342236,0.2465543313188099,-0.39490306036365075
67.93168167716675,26.7,24.3,32.2,138.0,6.5,1009.6,26.5,86.0,0.3,7.7,71.40376139811896,-0.18857138891549835,-3.2835083320367104
68.58715925580603,27.4,24.2,32.6,120.0,7.7,1008.9,27.7,83.0,27.2,7.1,67.6081299522089,-0.44125116096676553,1.4202804645638958
66.36768460160691,28.1,23.6,33.6,123.0,7.7,1008.3,27.9,80.0,8.4,9.7,64.18719804852432,-0.1030000076245759,2.2834865607071637
62.19428610894493,28.4,24.1,32.6,120.0,8.0,1008.2,27.7,83.0,0.0,9.8,62.62711992633451,-0.12076585755613664,-0.31206795983344204
54.19003797343941,26.9,25.1,30.3,110.0,6.3,1008.7,27.5,84.0,0.0,8.5,60.35822748354758,0.2989579129809117,-6.467147423089083
57.62230989832873,28.5,23.6,32.6,102.0,5.9,1009.0,28.0,78.0,1.0,3.2,56.803838036078886,0.3080761707632548,0.5103956914865889
61.49667996904885,27.8,25.0,33.6,121.0,6.1,1008.3,28.2,84.0,0.0,6.9,53.316992209441295,0.2465543313188099,7.933133428288743
52.04943457765824,28.2,24.6,33.4,124.0,6.7,1008.4,27.6,84.0,3.0,7.6,49.155236636439504,-0.18857138891549835,3.0827693301342336
43.70643312352518,28.6,24.5,33.4,119.0,6.5,1009.1,28.3,81.0,4.0,10.7,47.05873639941996,-0.44125116096676553,-2.911052114928018
41.95976381514378,28.4,25.0,32.5,123.0,6.6,1009.3,28.0,83.0,2.0,10.5,43.12122779724733,-0.1030000076245759,-1.0584639744789723
33.061997097932306,28.8,25.0,33.0,134.0,6.2,1009.0,28.3,80.0,0.0,9.8,39.39651098920794,-0.12076585755613664,-6.213748033719497
39.51453631430267,28.6,25.2,32.0,52.0,6.1,1009.2,28.5,83.0,0.6,10.6,35.94306849320354,0.2989579129809117,3.2725099081182147
30.05974968312029,28.1,25.0,31.8,111.0,6.3,1009.6,27.5,88.0,0.7,10.8,34.55698322134528,0.3080761707632548,-4.805309708988241
35.42366231277315,27.3,25.1,30.8,110.0,6.5,1009.6,27.2,87.0,2.1,9.2,33.27002811885183,0.2465543313188099,1.9070798626025103
27.875337105627413,28.0,24.4,31.9,171.0,6.4,1009.4,27.3,84.0,1.05,2.6,33.353733960771976,-0.18857138891549835,-5.289825466229065
34.00383622051732,27.4,24.2,33.5,140.0,6.2,1009.1,27.0,84.0,0.0,8.2,32.272170796248105,-0.44125116096676553,2.172916585235982
32.95107809768968,26.4,24.3,33.3,132.0,6.1,1009.7,26.9,86.0,0.75,7.6,31.724485146514372,-0.1030000076245759,1.3295929587998851
33.64793799137331,28.1,23.4,33.0,118.0,6.6,1010.7,27.2,82.0,1.5,5.3,31.355008364498246,-0.12076585755613664,2.4136954844312015
31.9435941626356,28.0,23.8,33.6,120.0,7.2,1010.7,26.9,84.0,0.0,9.5,31.843498074779223,0.2989579129809117,-0.19886182512453643
26.225950134984128,26.6,23.9,31.4,134.0,7.3,1010.1,26.1,85.0,2.7,8.3,30.8863723907261,0.3080761707632548,-4.968498426505225
32.837324838660294,26.6,23.2,32.6,127.0,6.2,1009.4,26.4,80.0,3.4,5.0,29.775260282261414,0.2465543313188099,2.8155102250800703
31.29476507759422,27.8,23.0,32.0,114.0,6.1,1009.3,27.2,80.0,0.0,5.0,28.617479814523072,-0.18857138891549835,2.865856651986647
27.303956432145483,27.4,24.4,32.4,94.0,6.7,1010.4,27.2,86.0,0.7,10.1,27.917706661415053,-0.44125116096676553,-0.17249906830280448
25.173293338436867,28.0,23.8,32.8,132.0,6.6,1010.6,27.4,84.0,1.3,8.3,27.878043139053016,-0.1030000076245759,-2.601749792991573
25.54347471720493,28.7,24.8,33.0,134.0,6.7,1009.7,28.5,78.0,0.0,8.6,27.07844450766462,-0.12076585755613664,-1.4142039329035543
27.04518209087949,28.2,25.1,32.4,120.0,6.3,1009.9,27.8,84.0,0.0,5.5,26.300087892520818,0.2989579129809117,0.44613628537775996
25.94830547844985,28.6,24.2,35.8,133.0,6.4,1010.1,27.7,83.0,0.0,8.7,25.792203885397342,0.3080761707632548,-0.15197457771074674
27.240134418941523,27.1,25.0,32.5,127.0,6.6,1010.3,27.2,84.0,0.0,9.8,25.450343448359757,0.2465543313188099,1.5432366392629562
25.846268771587603,28.2,23.8,32.7,146.0,7.3,1010.1,27.7,83.0,12.4,8.2,25.265979897244094,-0.18857138891549835,0.7688602632590074
23.748768382281146,28.8,24.1,34.1,121.0,7.6,1009.6,28.4,74.0,0.0,10.4,24.796061184087264,-0.44125116096676553,-0.6060416408393534
22.78027027917376,29.3,24.6,34.6,122.0,7.8,1009.5,28.8,76.0,0.0,10.7,24.606174960738244,-0.1030000076245759,-1.7229046739399085
24.252929859395284,28.8,24.8,34.8,134.0,10.4,1009.3,28.3,72.0,0.0,10.6,24.506954881104228,-0.12076585755613664,-0.13325916415280772
23.75575109878168,28.8,23.8,34.2,135.0,9.6,1009.1,28.4,72.0,0.0,10.8,24.58638700915287,0.2989579129809117,-1.1295938233521008
24.61910191500674,29.0,24.2,34.2,136.0,10.0,1009.3,28.6,73.0,0.0,10.4,25.006964182304557,0.3080761707632548,-0.6959384380610708
26.545593861503374,28.8,24.4,33.5,131.0,9.9,1009.5,28.5,74.0,0.0,7.0,25.489852631575374,0.2465543313188099,0.8091868986091897
26.40229366792808,28.1,23.4,34.1,122.0,8.9,1009.7,27.9,74.0,0.0,7.8,25.040010464533278,-0.18857138891549835,1.5508545923103012
26.692808594343006,27.7,23.5,33.8,113.0,8.2,1009.9,28.0,74.0,0.0,9.8,24.624673597793276,-0.44125116096676553,2.509386157516496
26.16048942406948,27.2,23.7,33.4,123.0,8.1,1009.8,27.5,74.0,0.0,9.3,23.78559414276416,-0.1030000076245759,2.477895288929893
21.104034690100622,27.9,22.8,33.9,128.0,9.3,1009.9,28.0,64.0,0.0,8.9,22.39483120262502,-0.12076585755613664,-1.1700306549682618
20.84839303160165,28.2,23.8,34.2,129.0,8.0,1009.2,27.6,75.0,0.0,10.0,21.661751973503634,0.2989579129809117,-1.1123168548828966
18.74554572980294,29.2,24.0,34.0,131.0,8.7,1008.5,28.4,72.0,0.2,7.0,21.1930788385825,0.3080761707632548,-2.7556092795428144
16.810253280529373,28.6,23.7,34.4,125.0,8.7,1009.3,28.2,73.0,0.0,9.5,19.698784940911565,0.2465543313188099,-3.135085991701002
21.270739064078384,29.1,24.7,34.8,127.0,9.9,1010.0,28.4,75.0,0.0,10.8,18.461721314489395,-0.18857138891549835,2.9975891385044875
23.41209664989508,28.5,23.6,34.8,131.0,9.3,1009.7,29.1,72.0,0.0,9.1,17.197169662666752,-0.44125116096676553,6.656178148195093
15.700432140372932,29.4,24.0,35.3,120.0,8.8,1009.5,28.9,70.0,0.0,8.7,15.955299895193665,-0.1030000076245759,-0.1518677471961571
12.444589305145426,29.6,24.9,35.6,115.0,8.6,1009.3,29.3,74.0,0.0,10.5,14.080104974231027,-0.12076585755613664,-1.5147498115294644
11.996531468843138,28.5,25.1,35.0,130.0,9.4,1008.8,29.3,73.0,0.0,8.4,11.195012041517332,0.2989579129809117,0.502561514344894
10.052457357491344,28.2,23.3,35.1,129.0,9.7,1009.6,28.2,67.0,0.0,9.2,7.924274983539191,0.3080761707632548,1.8201062031888977
3.683888833790901,28.1,22.6,34.2,120.0,8.9,1010.1,27.5,72.0,0.0,10.7,5.744511883424546,0.2465543313188099,-2.307177380952455
1.0750885350825088,28.1,23.2,33.6,120.0,8.5,1010.1,27.6,72.0,0.0,10.6,4.009103344810587,-0.18857138891549835,-2.7454434208125793
0.5169372440480874,28.7,23.4,34.8,135.0,10.7,1009.8,28.3,68.0,0.0,9.7,2.7499386848899525,-0.44125116096676553,-1.7917502798750995
0.4420904395704176,28.5,24.1,34.2,137.0,12.5,1010.0,28.6,68.0,0.0,10.7,1.3615392167710205,-0.1030000076245759,-0.816448769576027
0.2967295348477091,28.4,23.2,34.0,135.0,11.5,1009.6,28.0,71.0,0.0,10.4,0.8717206688851152,-0.12076585755613664,-0.4542252764812694
3.182378849398702,28.7,24.0,34.0,133.0,11.5,1008.5,28.1,71.0,0.0,10.6,0.9214222662909676,0.2989579129809117,1.9619986701268226
0.3336610806588195,29.6,24.6,34.6,135.0,11.8,1007.6,28.7,72.0,0.0,9.4,2.07723872365627,0.3080761707632548,-2.0516538137607054
0.2551589985895619,29.2,25.0,34.3,133.0,11.5,1006.9,28.8,74.0,0.0,8.9,2.7287070595137854,0.2465543313188099,-2.7201023922430334
1.422999716923476,29.7,25.1,35.0,122.0,9.0,1007.3,29.2,74.0,0.0,9.1,3.6694867732754095,-0.18857138891549835,-2.057915667436435
8.607652445605202,26.9,25.5,30.0,136.0,5.9,1008.5,27.3,87.0,0.4,8.9,3.951586425624615,-0.44125116096676553,5.0973171809473525
5.00236879057303,26.3,24.9,31.0,131.0,8.7,1008.9,26.7,86.0,0.8,0.4,4.687588591157744,-0.1030000076245759,0.4177802070398618
6.882187531179077,27.9,24.0,32.1,131.0,7.3,1009.2,27.4,81.0,1.2,0.2,4.988185208433334,-0.12076585755613664,2.0147681803018793
5.157076415843139,27.6,24.4,31.2,146.0,7.2,1009.3,27.0,85.0,3.0,7.5,5.128690552866251,0.2989579129809117,-0.2705720500040243
5.48567623939072,26.3,24.9,32.2,128.0,5.4,1009.7,26.6,89.0,1.2,4.6,3.947627684235092,0.3080761707632548,1.2299723843923736
2.359335319518699,28.1,24.2,32.8,103.0,5.7,1010.6,27.5,86.0,15.0,5.4,3.3081161121395346,0.2465543313188099,-1.1953351239396457
2.406537127953892,27.8,25.0,32.8,174.0,6.2,1011.1,27.5,87.0,0.5,8.5,2.795170097427649,-0.18857138891549835,-0.2000615805582588
0.340212365187089,28.3,25.1,32.7,107.0,6.2,1010.8,28.1,84.0,0.0,5.9,3.167636791518631,-0.44125116096676553,-2.3861732653647763
0.5257877859041269,28.0,24.1,32.9,141.0,6.1,1011.1,27.6,86.0,8.4,8.9,3.1346321960745134,-0.1030000076245759,-2.5058444025458106
3.2915654281958786,27.6,24.6,31.8,131.0,7.3,1011.5,28.0,82.0,0.0,7.5,3.187534567895995,-0.12076585755613664,0.22479671785602026
7.764343274480011,27.6,24.1,33.0,130.0,7.5,1011.7,27.4,86.0,35.5,8.1,3.8374080504479022,0.2989579129809117,3.6279773110511977
5.254644071281899,28.6,24.6,33.6,121.0,7.6,1011.5,28.2,82.0,31.9,7.8,4.085311984649546,0.3080761707632548,0.8612559158690988
2.7296519222690705,28.8,24.3,33.5,117.0,6.9,1012.0,28.2,78.0,0.0,9.1,5.217722195498134,0.2465543313188099,-2.7346246045478737
6.955651505817244,27.7,24.7,33.0,131.0,11.9,1011.5,27.6,75.0,0.0,10.5,5.861041042924913,-0.18857138891549835,1.2831818518078293
2.075539904598593,28.1,23.5,33.6,125.0,9.9,1011.2,27.6,74.0,0.0,10.7,5.602359087927541,-0.44125116096676553,-3.085568022362182
8.452659261844248,27.4,22.8,33.4,128.0,10.4,1011.6,27.4,71.0,0.0,10.2,5.440428994609717,-0.1030000076245759,3.115230274859107
7.794797360183325,27.5,22.5,32.3,131.0,12.0,1011.6,26.7,75.0,0.0,10.7,5.780994173381591,-0.12076585755613664,2.134569044357871
5.953569589498407,27.2,22.8,32.6,138.0,11.9,1010.8,27.1,72.0,0.0,10.8,5.542467227876361,0.2989579129809117,0.11214444864113493
4.121133418057139,27.1,23.2,32.6,140.0,11.8,1010.5,26.9,76.0,0.0,10.8,6.019496775126261,0.3080761707632548,-2.2064395278323774
5.113608173672176,26.7,22.4,31.2,128.0,9.1,1009.6,26.2,79.0,0.0,8.6,5.770102069880658,0.2465543313188099,-0.9030482275272917
5.28596288728064,26.9,22.4,32.4,122.0,9.2,1010.2,27.0,74.0,0.0,7.8,7.000185837813749,-0.18857138891549835,-1.5256515616176112
5.414746735347891,26.3,22.0,33.0,133.0,9.4,1011.0,26.5,74.0,0.0,11.1,8.636436588730621,-0.44125116096676553,-2.7804386924159648
6.706896325125032,26.8,21.5,33.0,125.0,8.4,1010.6,26.1,78.0,0.0,9.9,10.063805357339639,-0.1030000076245759,-3.253909024590031
16.405383735714963,27.1,22.2,33.0,121.0,7.6,1009.4,26.5,79.0,0.0,10.3,11.532249927262491,-0.12076585755613664,4.993899666008609
17.40732484591651,28.0,22.8,33.5,123.0,8.4,1008.7,27.1,78.0,0.0,10.8,12.614366368556423,0.2989579129809117,4.494000564379174
14.112714798320262,27.9,24.6,32.0,126.0,8.1,1009.2,28.0,77.0,0.0,10.2,13.584664608201805,0.3080761707632548,0.21997401935520167
15.39272016313214,28.3,24.2,34.3,131.0,9.0,1010.3,28.0,80.0,0.0,6.6,13.751648940825385,0.2465543313188099,1.3945168909879446
12.860777976338154,27.7,24.6,33.2,129.0,11.1,1010.9,28.3,71.0,0.0,4.4,12.541951043513544,-0.18857138891549835,0.5073983217401083
12.20683441286558,28.1,22.0,33.8,125.0,11.2,1010.2,27.2,74.0,0.0,10.9,11.785808535025835,-0.44125116096676553,0.8622770388065115
7.875786653490088,28.3,23.6,33.8,136.0,12.6,1010.5,28.0,69.0,0.0,10.3,12.121240857469342,-0.1030000076245759,-4.142454196354677
7.937498454532085,28.1,23.8,33.7,132.0,13.0,1010.8,27.9,69.0,0.0,10.2,11.8655409855471,-0.12076585755613664,-3.807276673458878
12.114327286502531,27.6,23.5,33.5,137.0,14.5,1011.4,27.8,70.0,0.0,10.6,10.862338328861547,0.2989579129809117,0.9530310446600725
16.460741055424815,27.4,23.1,33.2,133.0,14.6,1010.5,27.4,70.0,0.0,10.1,10.543019943838601,0.3080761707632548,5.609644940822959
13.602821059676437,27.4,23.4,33.0,135.0,13.5,1009.1,27.8,68.0,0.0,8.7,11.34438911195104,0.2465543313188099,2.011877616406587
5.838359379539285,27.1,22.0,33.1,130.0,10.8,1009.4,27.4,72.0,0.0,6.9,10.778819291146366,-0.18857138891549835,-4.751888522691583
9.971605717704962,27.9,22.4,33.6,140.0,14.8,1009.7,27.1,67.0,0.0,10.9,11.236909714968014,-0.44125116096676553,-0.8240528362962865
13.485370830277164,26.8,23.2,34.0,134.0,13.7,1010.5,27.9,62.0,0.0,10.8,10.610697648782851,-0.1030000076245759,2.9776731891188883
3.9785097088993737,27.0,22.0,33.0,132.0,11.4,1010.0,26.5,71.0,0.0,10.6,11.08285126597375,-0.12076585755613664,-6.983575699518239
15.320960253254064,27.2,21.9,33.6,133.0,9.8,1009.8,27.0,71.0,0.0,9.9,13.01772471220384,0.2989579129809117,2.004277628069312
12.077256592128682,26.8,22.0,32.8,134.0,9.1,1010.6,26.3,77.0,0.0,9.5,14.21877024174927,0.3080761707632548,-2.449589820383843
16.907896380012712,27.2,22.6,33.7,131.0,9.2,1011.2,27.0,74.0,0.6,6.4,14.50711487463461,0.2465543313188099,2.1542271740592924
19.382473503149924,26.8,22.2,31.8,133.0,12.5,1011.0,26.5,68.0,0.0,9.8,15.921141340830248,-0.18857138891549835,3.649903551235175
18.37892442452298,27.2,22.4,33.0,127.0,10.9,1010.3,26.9,71.0,0.0,6.5,15.994294663056166,-0.44125116096676553,2.825880922433581
15.503783260474531,27.1,21.8,33.4,132.0,11.4,1010.1,26.3,74.0,0.0,10.0,16.504227168599506,-0.1030000076245759,-0.8974439005003991
13.876694972268846,26.8,22.3,33.2,135.0,11.0,1010.0,26.6,70.0,0.0,10.7,16.139508859804064,-0.12076585755613664,-2.1420480299790814
15.83303350883549,26.4,21.7,32.2,131.0,12.4,1011.6,26.4,69.0,0.0,10.9,15.701872851706966,0.2989579129809117,-0.16779725585238814
15.646784130932062,27.3,21.6,33.4,132.0,10.0,1011.2,27.3,70.0,0.0,10.6,15.14070797744017,0.3080761707632548,0.19799998272863661
14.354868218444611,28.0,22.6,33.0,135.0,10.5,1010.1,27.0,73.0,0.0,9.2,15.880742539826102,0.2465543313188099,-1.7724286527003001
16.319021446470263,27.2,23.7,32.4,138.0,12.3,1010.2,27.4,70.0,0.3,5.8,17.341703508711053,-0.18857138891549835,-0.8341106733252917
14.450770304655393,27.8,22.4,33.5,135.0,12.7,1010.3,27.1,71.0,0.0,2.3,18.899267203969035,-0.44125116096676553,-4.007245738346877
20.684025197176062,27.7,23.0,33.6,134.0,13.3,1009.4,27.2,69.0,0.0,10.7,19.291264191888217,-0.1030000076245759,1.4957610129124208
24.103421754463486,26.5,23.6,32.9,127.0,13.9,1009.0,27.3,72.0,0.0,10.8,19.621251676159446,-0.12076585755613664,4.602935935860177
26.73597937564138,27.0,22.4,33.8,132.0,13.3,1009.9,26.7,68.0,0.0,10.7,20.323317639291417,0.2989579129809117,6.113703823369052
18.39076304636633,27.1,22.2,33.2,133.0,11.5,1010.3,26.7,73.0,0.0,8.8,21.546803055024384,0.3080761707632548,-3.464116179421308
16.66478060834322,27.4,22.5,33.0,129.0,11.4,1010.0,27.0,70.0,0.0,8.5,21.51711079157922,0.2465543313188099,-5.098884514554809
21.233483188394064,27.7,22.5,33.2,125.0,10.4,1009.7,27.0,72.0,0.0,10.1,20.216497681698108,-0.18857138891549835,1.2055568956114546
23.01516821478616,28.0,22.6,33.5,127.0,10.0,1009.9,27.5,68.0,0.0,9.1,18.220200155906568,-0.44125116096676553,5.236219219846359
20.476179353059948,26.9,23.4,33.0,131.0,13.0,1009.8,27.1,63.0,0.0,8.1,18.278865428754628,-0.1030000076245759,2.3003139319298955
14.999129985295667,26.6,21.2,33.8,127.0,10.4,1009.4,26.3,70.0,0.0,10.7,19.216028204926804,-0.12076585755613664,-4.096132362075
12.761896695100594,27.4,22.0,32.6,116.0,8.1,1009.2,26.5,74.0,0.0,10.5,19.027093199029746,0.2989579129809117,-6.564154416910064
18.801419956302748,28.1,23.8,34.0,129.0,10.7,1009.3,27.6,72.0,0.0,8.9,19.132018649609545,0.3080761707632548,-0.6386748640700518
23.224920041548447,27.8,22.2,33.1,126.0,10.1,1009.3,27.3,75.0,0.0,8.4,19.931631223814513,0.2465543313188099,3.0467344864151245
19.91093814711465,27.5,24.0,33.2,127.0,9.4,1009.2,27.8,74.0,0.0,7.7,21.700101047551293,-0.18857138891549835,-1.6005915115211453
23.74964636884476,27.1,22.8,33.4,115.0,8.4,1009.8,26.8,73.0,0.0,9.6,23.44040569524987,-0.44125116096676553,0.7504918345616582
26.07346737249473,27.6,22.0,33.7,128.0,10.3,1009.6,27.1,70.0,0.0,10.8,23.307712270622524,-0.1030000076245759,2.868755109496781
27.37841875145313,26.6,22.5,33.0,136.0,13.5,1009.9,26.5,70.0,0.0,9.7,23.59370573381027,-0.12076585755613664,3.9054788751989946
24.94402922899063,25.7,20.9,32.4,139.0,14.2,1010.6,25.8,66.0,0.0,10.8,25.069671974645786,0.2989579129809117,-0.424600658636068
17.87256598391132,25.7,20.7,32.2,134.0,16.5,1011.0,27.39264264264264,10.7,0.0,10.75,25.54117493237404,0.3080761707632548,-7.976685119225977
25.22687428386268,26.0,20.2,32.0,137.0,12.8,1011.2,25.6,68.0,0.0,10.7,25.223687534684938,0.2465543313188099,-0.2433675821410666
30.24270183296325,26.7,21.2,32.3,139.0,13.0,1010.4,26.1,68.0,0.0,9.5,24.71977851143035,-0.18857138891549835,5.711494710448399
27.05016707294254,25.5,22.3,31.8,135.0,13.6,1010.3,25.7,70.0,0.0,10.6,24.563639419956115,-0.44125116096676553,2.92777881395319
23.85105558867101,25.9,19.0,32.5,131.0,11.8,1010.3,25.2,68.0,0.0,10.5,25.417709363493216,-0.1030000076245759,-1.463653767197631
23.85105558867101,26.7,21.2,33.1,131.0,11.8,1010.8,26.1,68.0,0.0,10.5,25.221163835608692,-0.12076585755613664,-1.2493423893815463
23.85105558867101,26.8,21.8,33.8,130.0,13.4,1010.4,26.2,69.0,0.0,10.7,24.308071514995515,0.2989579129809117,-0.755973839305417
23.85105558867101,25.5,21.5,32.6,132.0,12.6,1010.4,25.7,70.0,0.0,10.7,23.85105558867101,0.3080761707632548,-0.3080761707632548
23.85105558867101,25.8,19.5,32.6,129.0,9.4,1010.2,25.1,71.0,0.0,10.7,23.85105558867101,0.2465543313188099,-0.2465543313188099
23.85105558867101,25.9,20.8,33.0,125.0,9.5,1009.6,25.6,75.0,0.0,10.6,23.85105558867101,-0.18857138891549835,0.18857138891549835
23.85105558867101,27.6,21.0,33.6,122.0,9.2,1009.2,26.5,75.0,0.0,9.8,23.709085019690825,-0.44125116096676553,0.58322172994695
23.85105558867101,26.8,23.2,31.0,130.0,11.5,1009.7,26.2,73.0,0.0,9.6,20.301791364166395,-0.1030000076245759,3.6522642321291907
23.85105558867101,26.5,23.3,32.6,128.0,13.0,1010.2,26.6,70.0,0.0,8.0,16.894497708641964,-0.12076585755613664,7.077323737585182
